Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1623 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1673 | FORWARD_LEFT: 0.1651 | FORWARD_RIGHT: 0.1678 | BACKWARD: 0.1677 | Selected: BACKWARD (prob: 0.1677)
Episode 25 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.0063 | TURN_RIGHT: 0.0211 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0074 | BACKWARD: 0.9648 | Selected: TURN_RIGHT (prob: 0.0211)
Episode 25 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.0088 | TURN_RIGHT: 0.0338 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0100 | BACKWARD: 0.9468 | Selected: BACKWARD (prob: 0.9468)
Episode 25 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.030, 0.030, 1.000, 0.030] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.0124 | TURN_RIGHT: 0.0566 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0137 | BACKWARD: 0.9163 | Selected: BACKWARD (prob: 0.9163)
Episode 26 | Step 1 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.0173 | TURN_RIGHT: 0.0941 | FORWARD_LEFT: 0.0008 | FORWARD_RIGHT: 0.0185 | BACKWARD: 0.8688 | Selected: BACKWARD (prob: 0.8688)
Episode 26 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.0238 | TURN_RIGHT: 0.1539 | FORWARD_LEFT: 0.0011 | FORWARD_RIGHT: 0.0244 | BACKWARD: 0.7960 | Selected: BACKWARD (prob: 0.7960)
Episode 26 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0011 | TURN_LEFT: 0.0312 | TURN_RIGHT: 0.2411 | FORWARD_LEFT: 0.0014 | FORWARD_RIGHT: 0.0301 | BACKWARD: 0.6950 | Selected: BACKWARD (prob: 0.6950)
Episode 26 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0013 | TURN_LEFT: 0.0373 | TURN_RIGHT: 0.3460 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0331 | BACKWARD: 0.5807 | Selected: BACKWARD (prob: 0.5807)
Episode 26 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0014 | TURN_LEFT: 0.0409 | TURN_RIGHT: 0.4574 | FORWARD_LEFT: 0.0018 | FORWARD_RIGHT: 0.0335 | BACKWARD: 0.4651 | Selected: TURN_RIGHT (prob: 0.4574)
Episode 26 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.036, 0.034, 1.000, 0.035] | Action Distribution: FORWARD: 0.0014 | TURN_LEFT: 0.0403 | TURN_RIGHT: 0.5433 | FORWARD_LEFT: 0.0017 | FORWARD_RIGHT: 0.0301 | BACKWARD: 0.3833 | Selected: TURN_RIGHT (prob: 0.5433)
Episode 26 | Step 7 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0013 | TURN_LEFT: 0.0383 | TURN_RIGHT: 0.6227 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0265 | BACKWARD: 0.3097 | Selected: TURN_RIGHT (prob: 0.6227)
Episode 26 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0012 | TURN_LEFT: 0.0349 | TURN_RIGHT: 0.6521 | FORWARD_LEFT: 0.0014 | FORWARD_RIGHT: 0.0222 | BACKWARD: 0.2884 | Selected: TURN_RIGHT (prob: 0.6521)
Episode 26 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0011 | TURN_LEFT: 0.0313 | TURN_RIGHT: 0.6383 | FORWARD_LEFT: 0.0012 | FORWARD_RIGHT: 0.0183 | BACKWARD: 0.3098 | Selected: TURN_RIGHT (prob: 0.6383)
Episode 26 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0010 | TURN_LEFT: 0.0281 | TURN_RIGHT: 0.5969 | FORWARD_LEFT: 0.0011 | FORWARD_RIGHT: 0.0153 | BACKWARD: 0.3576 | Selected: TURN_RIGHT (prob: 0.5969)
Episode 27 | Step 1 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.0245 | TURN_RIGHT: 0.5166 | FORWARD_LEFT: 0.0009 | FORWARD_RIGHT: 0.0126 | BACKWARD: 0.4444 | Selected: BACKWARD (prob: 0.4444)
Episode 27 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.130, 0.092, 1.000, 0.091] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.0166 | TURN_RIGHT: 0.3044 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0072 | BACKWARD: 0.6707 | Selected: TURN_RIGHT (prob: 0.3044)
Episode 27 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.030, 1.000, 0.030] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.0173 | TURN_RIGHT: 0.3174 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0078 | BACKWARD: 0.6562 | Selected: BACKWARD (prob: 0.6562)
Episode 27 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.091, 0.067, 1.000, 0.064] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.0121 | TURN_RIGHT: 0.1919 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0048 | BACKWARD: 0.7902 | Selected: TURN_RIGHT (prob: 0.1919)
Episode 27 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.0127 | TURN_RIGHT: 0.1989 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.7822 | Selected: BACKWARD (prob: 0.7822)
Episode 27 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.047, 0.041, 1.000, 0.041] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.0108 | TURN_RIGHT: 0.1567 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.8274 | Selected: BACKWARD (prob: 0.8274)
Episode 27 | Step 7 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.0119 | TURN_RIGHT: 0.1721 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0047 | BACKWARD: 0.8103 | Selected: BACKWARD (prob: 0.8103)
Episode 27 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.0130 | TURN_RIGHT: 0.1876 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0051 | BACKWARD: 0.7931 | Selected: BACKWARD (prob: 0.7931)
Episode 27 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.030, 0.030, 1.000, 0.030] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.0155 | TURN_RIGHT: 0.2283 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0061 | BACKWARD: 0.7488 | Selected: TURN_RIGHT (prob: 0.2283)
Episode 27 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.029] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.0195 | TURN_RIGHT: 0.3039 | FORWARD_LEFT: 0.0009 | FORWARD_RIGHT: 0.0078 | BACKWARD: 0.6670 | Selected: BACKWARD (prob: 0.6670)
Episode 28 | Step 1 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0011 | TURN_LEFT: 0.0243 | TURN_RIGHT: 0.4054 | FORWARD_LEFT: 0.0012 | FORWARD_RIGHT: 0.0099 | BACKWARD: 0.5580 | Selected: FORWARD_LEFT (prob: 0.0012)
Episode 28 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0013 | TURN_LEFT: 0.0293 | TURN_RIGHT: 0.5219 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0122 | BACKWARD: 0.4337 | Selected: TURN_RIGHT (prob: 0.5219)
Episode 28 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.0336 | TURN_RIGHT: 0.6257 | FORWARD_LEFT: 0.0019 | FORWARD_RIGHT: 0.0141 | BACKWARD: 0.3232 | Selected: TURN_RIGHT (prob: 0.6257)
Episode 28 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0016 | TURN_LEFT: 0.0370 | TURN_RIGHT: 0.6959 | FORWARD_LEFT: 0.0022 | FORWARD_RIGHT: 0.0155 | BACKWARD: 0.2477 | Selected: BACKWARD (prob: 0.2477)
Episode 28 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0018 | TURN_LEFT: 0.0408 | TURN_RIGHT: 0.7277 | FORWARD_LEFT: 0.0025 | FORWARD_RIGHT: 0.0167 | BACKWARD: 0.2105 | Selected: TURN_RIGHT (prob: 0.7277)
Episode 28 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.030, 1.000, 0.030] | Action Distribution: FORWARD: 0.0019 | TURN_LEFT: 0.0456 | TURN_RIGHT: 0.7287 | FORWARD_LEFT: 0.0029 | FORWARD_RIGHT: 0.0181 | BACKWARD: 0.2027 | Selected: FORWARD_RIGHT (prob: 0.0181)
Episode 28 | Step 7 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.0512 | TURN_RIGHT: 0.7099 | FORWARD_LEFT: 0.0033 | FORWARD_RIGHT: 0.0196 | BACKWARD: 0.2139 | Selected: TURN_LEFT (prob: 0.0512)
Episode 28 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0024 | TURN_LEFT: 0.0577 | TURN_RIGHT: 0.6775 | FORWARD_LEFT: 0.0037 | FORWARD_RIGHT: 0.0209 | BACKWARD: 0.2378 | Selected: TURN_RIGHT (prob: 0.6775)
Episode 28 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0027 | TURN_LEFT: 0.0648 | TURN_RIGHT: 0.6338 | FORWARD_LEFT: 0.0041 | FORWARD_RIGHT: 0.0221 | BACKWARD: 0.2726 | Selected: BACKWARD (prob: 0.2726)
Episode 28 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.047, 0.041, 1.000, 0.041] | Action Distribution: FORWARD: 0.0029 | TURN_LEFT: 0.0708 | TURN_RIGHT: 0.5593 | FORWARD_LEFT: 0.0042 | FORWARD_RIGHT: 0.0220 | BACKWARD: 0.3408 | Selected: TURN_RIGHT (prob: 0.5593)
Episode 29 | Step 1 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0032 | TURN_LEFT: 0.0784 | TURN_RIGHT: 0.5232 | FORWARD_LEFT: 0.0047 | FORWARD_RIGHT: 0.0232 | BACKWARD: 0.3673 | Selected: TURN_RIGHT (prob: 0.5232)
Episode 29 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0034 | TURN_LEFT: 0.0841 | TURN_RIGHT: 0.4669 | FORWARD_LEFT: 0.0049 | FORWARD_RIGHT: 0.0231 | BACKWARD: 0.4176 | Selected: BACKWARD (prob: 0.4176)
Episode 29 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.228, 0.136, 1.000, 0.136] | Action Distribution: FORWARD: 0.0020 | TURN_LEFT: 0.0513 | TURN_RIGHT: 0.1893 | FORWARD_LEFT: 0.0021 | FORWARD_RIGHT: 0.0094 | BACKWARD: 0.7459 | Selected: BACKWARD (prob: 0.7459)
Episode 29 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.033, 0.032, 1.000, 0.032] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.0946 | TURN_RIGHT: 0.3783 | FORWARD_LEFT: 0.0052 | FORWARD_RIGHT: 0.0227 | BACKWARD: 0.4954 | Selected: TURN_RIGHT (prob: 0.3783)
Episode 29 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0041 | TURN_LEFT: 0.1046 | TURN_RIGHT: 0.3715 | FORWARD_LEFT: 0.0057 | FORWARD_RIGHT: 0.0241 | BACKWARD: 0.4900 | Selected: BACKWARD (prob: 0.4900)
Episode 29 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.078, 0.051, 1.000, 0.051] | Action Distribution: FORWARD: 0.0042 | TURN_LEFT: 0.1087 | TURN_RIGHT: 0.3356 | FORWARD_LEFT: 0.0057 | FORWARD_RIGHT: 0.0227 | BACKWARD: 0.5231 | Selected: BACKWARD (prob: 0.5231)
Episode 29 | Step 7 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0050 | TURN_LEFT: 0.1356 | TURN_RIGHT: 0.4068 | FORWARD_LEFT: 0.0077 | FORWARD_RIGHT: 0.0295 | BACKWARD: 0.4155 | Selected: TURN_RIGHT (prob: 0.4068)
Episode 29 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.031, 0.031, 1.000, 0.031] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.1578 | TURN_RIGHT: 0.4421 | FORWARD_LEFT: 0.0090 | FORWARD_RIGHT: 0.0337 | BACKWARD: 0.3518 | Selected: TURN_RIGHT (prob: 0.4421)
Episode 29 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0060 | TURN_LEFT: 0.1812 | TURN_RIGHT: 0.4810 | FORWARD_LEFT: 0.0105 | FORWARD_RIGHT: 0.0383 | BACKWARD: 0.2830 | Selected: TURN_RIGHT (prob: 0.4810)
Episode 29 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0062 | TURN_LEFT: 0.2033 | TURN_RIGHT: 0.5142 | FORWARD_LEFT: 0.0118 | FORWARD_RIGHT: 0.0424 | BACKWARD: 0.2220 | Selected: TURN_LEFT (prob: 0.2033)
Episode 30 | Step 1 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0064 | TURN_LEFT: 0.2236 | TURN_RIGHT: 0.5395 | FORWARD_LEFT: 0.0130 | FORWARD_RIGHT: 0.0461 | BACKWARD: 0.1713 | Selected: TURN_RIGHT (prob: 0.5395)
Episode 30 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0065 | TURN_LEFT: 0.2415 | TURN_RIGHT: 0.5524 | FORWARD_LEFT: 0.0142 | FORWARD_RIGHT: 0.0496 | BACKWARD: 0.1358 | Selected: TURN_LEFT (prob: 0.2415)
Episode 30 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0066 | TURN_LEFT: 0.2577 | TURN_RIGHT: 0.5551 | FORWARD_LEFT: 0.0153 | FORWARD_RIGHT: 0.0529 | BACKWARD: 0.1124 | Selected: TURN_LEFT (prob: 0.2577)
Episode 30 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0068 | TURN_LEFT: 0.2727 | TURN_RIGHT: 0.5480 | FORWARD_LEFT: 0.0166 | FORWARD_RIGHT: 0.0565 | BACKWARD: 0.0994 | Selected: TURN_RIGHT (prob: 0.5480)
Episode 30 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0071 | TURN_LEFT: 0.2885 | TURN_RIGHT: 0.5311 | FORWARD_LEFT: 0.0181 | FORWARD_RIGHT: 0.0605 | BACKWARD: 0.0947 | Selected: TURN_RIGHT (prob: 0.5311)
Episode 30 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0075 | TURN_LEFT: 0.3041 | TURN_RIGHT: 0.5082 | FORWARD_LEFT: 0.0197 | FORWARD_RIGHT: 0.0649 | BACKWARD: 0.0956 | Selected: TURN_RIGHT (prob: 0.5082)
Episode 30 | Step 7 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0081 | TURN_LEFT: 0.3180 | TURN_RIGHT: 0.4810 | FORWARD_LEFT: 0.0215 | FORWARD_RIGHT: 0.0696 | BACKWARD: 0.1018 | Selected: TURN_LEFT (prob: 0.3180)
Episode 30 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0086 | TURN_LEFT: 0.3305 | TURN_RIGHT: 0.4513 | FORWARD_LEFT: 0.0232 | FORWARD_RIGHT: 0.0740 | BACKWARD: 0.1124 | Selected: FORWARD_RIGHT (prob: 0.0740)
Episode 30 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0090 | TURN_LEFT: 0.3390 | TURN_RIGHT: 0.4208 | FORWARD_LEFT: 0.0247 | FORWARD_RIGHT: 0.0773 | BACKWARD: 0.1292 | Selected: TURN_LEFT (prob: 0.3390)
Episode 30 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0093 | TURN_LEFT: 0.3436 | TURN_RIGHT: 0.3914 | FORWARD_LEFT: 0.0258 | FORWARD_RIGHT: 0.0797 | BACKWARD: 0.1501 | Selected: TURN_LEFT (prob: 0.3436)
Episode 31 | Step 1 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0097 | TURN_LEFT: 0.3419 | TURN_RIGHT: 0.3628 | FORWARD_LEFT: 0.0265 | FORWARD_RIGHT: 0.0806 | BACKWARD: 0.1786 | Selected: TURN_RIGHT (prob: 0.3628)
Episode 31 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0100 | TURN_LEFT: 0.3313 | TURN_RIGHT: 0.3368 | FORWARD_LEFT: 0.0268 | FORWARD_RIGHT: 0.0804 | BACKWARD: 0.2147 | Selected: TURN_RIGHT (prob: 0.3368)
Episode 31 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0102 | TURN_LEFT: 0.3160 | TURN_RIGHT: 0.3162 | FORWARD_LEFT: 0.0272 | FORWARD_RIGHT: 0.0803 | BACKWARD: 0.2502 | Selected: BACKWARD (prob: 0.2502)
Episode 31 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0104 | TURN_LEFT: 0.3005 | TURN_RIGHT: 0.3048 | FORWARD_LEFT: 0.0279 | FORWARD_RIGHT: 0.0818 | BACKWARD: 0.2747 | Selected: TURN_LEFT (prob: 0.3005)
Episode 31 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0106 | TURN_LEFT: 0.2878 | TURN_RIGHT: 0.3035 | FORWARD_LEFT: 0.0293 | FORWARD_RIGHT: 0.0861 | BACKWARD: 0.2826 | Selected: FORWARD_RIGHT (prob: 0.0861)
Episode 31 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0108 | TURN_LEFT: 0.2777 | TURN_RIGHT: 0.3087 | FORWARD_LEFT: 0.0313 | FORWARD_RIGHT: 0.0928 | BACKWARD: 0.2787 | Selected: FORWARD_RIGHT (prob: 0.0928)
Episode 31 | Step 7 | State: [0.699, 0.877, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0111 | TURN_LEFT: 0.3117 | TURN_RIGHT: 0.3450 | FORWARD_LEFT: 0.0366 | FORWARD_RIGHT: 0.1138 | BACKWARD: 0.1818 | Selected: FORWARD_RIGHT (prob: 0.1138)
Episode 31 | Step 8 | State: [0.327, 0.505, 0.000, 0.000, 0.036, 0.029, 0.609, 0.030] | Action Distribution: FORWARD: 0.0207 | TURN_LEFT: 0.3166 | TURN_RIGHT: 0.3462 | FORWARD_LEFT: 0.0584 | FORWARD_RIGHT: 0.1422 | BACKWARD: 0.1158 | Selected: FORWARD_LEFT (prob: 0.0584)
Episode 31 | Step 9 | State: [0.237, 0.781, 0.000, 0.000, 0.042, 0.040, 0.435, 0.030] | Action Distribution: FORWARD: 0.0134 | TURN_LEFT: 0.1193 | TURN_RIGHT: 0.1248 | FORWARD_LEFT: 0.0199 | FORWARD_RIGHT: 0.0420 | BACKWARD: 0.6806 | Selected: BACKWARD (prob: 0.6806)
Episode 31 | Step 10 | State: [0.420, 0.823, 0.000, 0.000, 0.039, 0.029, 0.675, 0.030] | Action Distribution: FORWARD: 0.0149 | TURN_LEFT: 0.1972 | TURN_RIGHT: 0.2387 | FORWARD_LEFT: 0.0341 | FORWARD_RIGHT: 0.0881 | BACKWARD: 0.4269 | Selected: TURN_RIGHT (prob: 0.2387)
Episode 32 | Step 1 | State: [0.375, 0.567, 0.000, 0.000, 0.040, 0.029, 0.677, 0.030] | Action Distribution: FORWARD: 0.0186 | TURN_LEFT: 0.2827 | TURN_RIGHT: 0.3549 | FORWARD_LEFT: 0.0589 | FORWARD_RIGHT: 0.1589 | BACKWARD: 0.1260 | Selected: FORWARD_LEFT (prob: 0.0589)
Episode 32 | Step 2 | State: [0.263, 0.893, 0.000, 0.000, 0.041, 0.040, 0.460, 0.030] | Action Distribution: FORWARD: 0.0081 | TURN_LEFT: 0.0693 | TURN_RIGHT: 0.0768 | FORWARD_LEFT: 0.0122 | FORWARD_RIGHT: 0.0285 | BACKWARD: 0.8051 | Selected: BACKWARD (prob: 0.8051)
Episode 32 | Step 3 | State: [0.490, 0.971, 0.000, 0.000, 0.029, 0.029, 0.779, 0.030] | Action Distribution: FORWARD: 0.0103 | TURN_LEFT: 0.1390 | TURN_RIGHT: 0.1867 | FORWARD_LEFT: 0.0260 | FORWARD_RIGHT: 0.0785 | BACKWARD: 0.5597 | Selected: FORWARD_RIGHT (prob: 0.0785)
Episode 32 | Step 4 | State: [0.258, 0.524, 0.000, 0.000, 0.040, 0.040, 0.496, 0.030] | Action Distribution: FORWARD: 0.0232 | TURN_LEFT: 0.2313 | TURN_RIGHT: 0.2985 | FORWARD_LEFT: 0.0650 | FORWARD_RIGHT: 0.1679 | BACKWARD: 0.2141 | Selected: TURN_LEFT (prob: 0.2313)
Episode 32 | Step 5 | State: [0.288, 0.871, 0.000, 0.000, 0.041, 0.033, 0.497, 0.030] | Action Distribution: FORWARD: 0.0100 | TURN_LEFT: 0.0830 | TURN_RIGHT: 0.0989 | FORWARD_LEFT: 0.0192 | FORWARD_RIGHT: 0.0526 | BACKWARD: 0.7363 | Selected: BACKWARD (prob: 0.7363)
Episode 32 | Step 6 | State: [0.558, 0.954, 0.000, 0.000, 0.029, 0.029, 0.925, 0.030] | Action Distribution: FORWARD: 0.0109 | TURN_LEFT: 0.1937 | TURN_RIGHT: 0.2791 | FORWARD_LEFT: 0.0462 | FORWARD_RIGHT: 0.1879 | BACKWARD: 0.2823 | Selected: TURN_LEFT (prob: 0.1937)
Episode 32 | Step 7 | State: [0.621, 1.000, 0.000, 0.000, 0.029, 0.029, 0.910, 0.030] | Action Distribution: FORWARD: 0.0109 | TURN_LEFT: 0.1818 | TURN_RIGHT: 0.2625 | FORWARD_LEFT: 0.0484 | FORWARD_RIGHT: 0.2097 | BACKWARD: 0.2867 | Selected: FORWARD (prob: 0.0109)
Episode 32 | Step 8 | State: [0.320, 1.000, 0.000, 0.000, 0.052, 0.036, 0.496, 0.030] | Action Distribution: FORWARD: 0.0070 | TURN_LEFT: 0.0582 | TURN_RIGHT: 0.0678 | FORWARD_LEFT: 0.0153 | FORWARD_RIGHT: 0.0554 | BACKWARD: 0.7964 | Selected: TURN_RIGHT (prob: 0.0678)
Episode 32 | Step 9 | State: [0.290, 0.742, 0.000, 0.000, 0.041, 0.029, 0.502, 0.030] | Action Distribution: FORWARD: 0.0177 | TURN_LEFT: 0.1578 | TURN_RIGHT: 0.2065 | FORWARD_LEFT: 0.0566 | FORWARD_RIGHT: 0.2040 | BACKWARD: 0.3574 | Selected: BACKWARD (prob: 0.3574)
Episode 32 | Step 10 | State: [0.561, 0.821, 0.000, 0.000, 0.029, 0.029, 0.945, 0.030] | Action Distribution: FORWARD: 0.0101 | TURN_LEFT: 0.1998 | TURN_RIGHT: 0.3133 | FORWARD_LEFT: 0.0615 | FORWARD_RIGHT: 0.3357 | BACKWARD: 0.0797 | Selected: FORWARD_LEFT (prob: 0.0615)
Episode 33 | Step 1 | State: [0.356, 1.000, 0.000, 0.000, 0.051, 0.033, 0.535, 0.030] | Action Distribution: FORWARD: 0.0093 | TURN_LEFT: 0.0893 | TURN_RIGHT: 0.1132 | FORWARD_LEFT: 0.0323 | FORWARD_RIGHT: 0.1659 | BACKWARD: 0.5900 | Selected: BACKWARD (prob: 0.5900)
Episode 33 | Step 2 | State: [0.731, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.030] | Action Distribution: FORWARD: 0.0070 | TURN_LEFT: 0.1643 | TURN_RIGHT: 0.2549 | FORWARD_LEFT: 0.0566 | FORWARD_RIGHT: 0.4385 | BACKWARD: 0.0787 | Selected: TURN_LEFT (prob: 0.1643)
