Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1695 | TURN_RIGHT: 0.1620 | FORWARD_LEFT: 0.1666 | FORWARD_RIGHT: 0.1717 | BACKWARD: 0.1649 | Selected: TURN_LEFT (prob: 0.1695)
Episode 42 | Step 4 | State: [0.021, 0.035, 0.000, 0.000, 0.019, 0.041, 0.193, 0.226] | Action Distribution: FORWARD: 0.0098 | TURN_LEFT: 0.5094 | TURN_RIGHT: 0.3595 | FORWARD_LEFT: 0.0530 | FORWARD_RIGHT: 0.0064 | BACKWARD: 0.0620 | Selected: TURN_LEFT (prob: 0.5094)
Episode 42 | Step 5 | State: [0.021, 0.057, 0.000, 0.000, 0.019, 0.037, 0.193, 0.195] | Action Distribution: FORWARD: 0.0083 | TURN_LEFT: 0.4822 | TURN_RIGHT: 0.4189 | FORWARD_LEFT: 0.0572 | FORWARD_RIGHT: 0.0046 | BACKWARD: 0.0288 | Selected: TURN_RIGHT (prob: 0.4189)
Episode 42 | Step 6 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.225] | Action Distribution: FORWARD: 0.0097 | TURN_LEFT: 0.5120 | TURN_RIGHT: 0.3692 | FORWARD_LEFT: 0.0558 | FORWARD_RIGHT: 0.0059 | BACKWARD: 0.0474 | Selected: TURN_LEFT (prob: 0.5120)
Episode 42 | Step 7 | State: [0.021, 0.058, 0.000, 0.000, 0.019, 0.037, 0.193, 0.194] | Action Distribution: FORWARD: 0.0082 | TURN_LEFT: 0.4785 | TURN_RIGHT: 0.4238 | FORWARD_LEFT: 0.0620 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.0232 | Selected: TURN_RIGHT (prob: 0.4238)
Episode 42 | Step 8 | State: [0.022, 0.036, 0.000, 0.000, 0.019, 0.041, 0.195, 0.223] | Action Distribution: FORWARD: 0.0096 | TURN_LEFT: 0.5105 | TURN_RIGHT: 0.3792 | FORWARD_LEFT: 0.0591 | FORWARD_RIGHT: 0.0053 | BACKWARD: 0.0364 | Selected: BACKWARD (prob: 0.0364)
Episode 42 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.045, 0.193, 0.110] | Action Distribution: FORWARD: 0.0095 | TURN_LEFT: 0.4456 | TURN_RIGHT: 0.4359 | FORWARD_LEFT: 0.0930 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.0118 | Selected: TURN_LEFT (prob: 0.4456)
Episode 42 | Step 10 | State: [0.021, 0.041, 0.000, 0.000, 0.019, 0.036, 0.193, 0.077] | Action Distribution: FORWARD: 0.0082 | TURN_LEFT: 0.4262 | TURN_RIGHT: 0.4517 | FORWARD_LEFT: 0.1028 | FORWARD_RIGHT: 0.0033 | BACKWARD: 0.0076 | Selected: TURN_RIGHT (prob: 0.4517)
Episode 43 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.045, 0.193, 0.110] | Action Distribution: FORWARD: 0.0096 | TURN_LEFT: 0.4425 | TURN_RIGHT: 0.4333 | FORWARD_LEFT: 0.1001 | FORWARD_RIGHT: 0.0041 | BACKWARD: 0.0104 | Selected: FORWARD_LEFT (prob: 0.1001)
Episode 43 | Step 2 | State: [0.021, 0.058, 0.000, 0.000, 0.019, 0.036, 0.193, 0.143] | Action Distribution: FORWARD: 0.0080 | TURN_LEFT: 0.4412 | TURN_RIGHT: 0.4493 | FORWARD_LEFT: 0.0880 | FORWARD_RIGHT: 0.0033 | BACKWARD: 0.0102 | Selected: TURN_RIGHT (prob: 0.4493)
Episode 43 | Step 3 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.195] | Action Distribution: FORWARD: 0.0097 | TURN_LEFT: 0.4861 | TURN_RIGHT: 0.4031 | FORWARD_LEFT: 0.0768 | FORWARD_RIGHT: 0.0046 | BACKWARD: 0.0197 | Selected: TURN_RIGHT (prob: 0.4031)
Episode 43 | Step 4 | State: [0.022, 0.022, 0.000, 0.000, 0.019, 0.048, 0.193, 0.220] | Action Distribution: FORWARD: 0.0109 | TURN_LEFT: 0.5145 | TURN_RIGHT: 0.3692 | FORWARD_LEFT: 0.0722 | FORWARD_RIGHT: 0.0054 | BACKWARD: 0.0279 | Selected: TURN_LEFT (prob: 0.5145)
Episode 43 | Step 5 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.194] | Action Distribution: FORWARD: 0.0102 | TURN_LEFT: 0.4915 | TURN_RIGHT: 0.3936 | FORWARD_LEFT: 0.0809 | FORWARD_RIGHT: 0.0047 | BACKWARD: 0.0192 | Selected: TURN_LEFT (prob: 0.4915)
Episode 43 | Step 6 | State: [0.021, 0.059, 0.000, 0.000, 0.019, 0.036, 0.193, 0.142] | Action Distribution: FORWARD: 0.0087 | TURN_LEFT: 0.4474 | TURN_RIGHT: 0.4322 | FORWARD_LEFT: 0.0987 | FORWARD_RIGHT: 0.0035 | BACKWARD: 0.0096 | Selected: TURN_LEFT (prob: 0.4474)
Episode 43 | Step 7 | State: [0.021, 0.094, 0.000, 0.000, 0.039, 0.028, 0.193, 0.122] | Action Distribution: FORWARD: 0.0071 | TURN_LEFT: 0.4211 | TURN_RIGHT: 0.4683 | FORWARD_LEFT: 0.0938 | FORWARD_RIGHT: 0.0026 | BACKWARD: 0.0071 | Selected: TURN_RIGHT (prob: 0.4683)
Episode 43 | Step 8 | State: [0.021, 0.059, 0.000, 0.000, 0.019, 0.036, 0.193, 0.142] | Action Distribution: FORWARD: 0.0095 | TURN_LEFT: 0.4643 | TURN_RIGHT: 0.4136 | FORWARD_LEFT: 0.0981 | FORWARD_RIGHT: 0.0038 | BACKWARD: 0.0108 | Selected: TURN_RIGHT (prob: 0.4136)
Episode 43 | Step 9 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.194] | Action Distribution: FORWARD: 0.0119 | TURN_LEFT: 0.5298 | TURN_RIGHT: 0.3506 | FORWARD_LEFT: 0.0768 | FORWARD_RIGHT: 0.0053 | BACKWARD: 0.0255 | Selected: TURN_RIGHT (prob: 0.3506)
Episode 43 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.048, 0.193, 0.220] | Action Distribution: FORWARD: 0.0133 | TURN_LEFT: 0.5610 | TURN_RIGHT: 0.3096 | FORWARD_LEFT: 0.0650 | FORWARD_RIGHT: 0.0065 | BACKWARD: 0.0446 | Selected: TURN_RIGHT (prob: 0.3096)
Episode 44 | Step 1 | State: [0.026, 0.022, 0.000, 0.000, 0.019, 0.056, 0.193, 0.244] | Action Distribution: FORWARD: 0.0131 | TURN_LEFT: 0.5857 | TURN_RIGHT: 0.2655 | FORWARD_LEFT: 0.0535 | FORWARD_RIGHT: 0.0068 | BACKWARD: 0.0754 | Selected: TURN_LEFT (prob: 0.5857)
Episode 44 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.047, 0.193, 0.218] | Action Distribution: FORWARD: 0.0143 | TURN_LEFT: 0.5689 | TURN_RIGHT: 0.2857 | FORWARD_LEFT: 0.0567 | FORWARD_RIGHT: 0.0071 | BACKWARD: 0.0672 | Selected: TURN_LEFT (prob: 0.5689)
Episode 44 | Step 3 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.192] | Action Distribution: FORWARD: 0.0140 | TURN_LEFT: 0.5556 | TURN_RIGHT: 0.3145 | FORWARD_LEFT: 0.0580 | FORWARD_RIGHT: 0.0064 | BACKWARD: 0.0515 | Selected: TURN_LEFT (prob: 0.5556)
Episode 44 | Step 4 | State: [0.021, 0.059, 0.000, 0.000, 0.019, 0.036, 0.193, 0.141] | Action Distribution: FORWARD: 0.0125 | TURN_LEFT: 0.5061 | TURN_RIGHT: 0.3806 | FORWARD_LEFT: 0.0699 | FORWARD_RIGHT: 0.0049 | BACKWARD: 0.0259 | Selected: TURN_RIGHT (prob: 0.3806)
Episode 44 | Step 5 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.192] | Action Distribution: FORWARD: 0.0148 | TURN_LEFT: 0.5569 | TURN_RIGHT: 0.2958 | FORWARD_LEFT: 0.0509 | FORWARD_RIGHT: 0.0069 | BACKWARD: 0.0747 | Selected: TURN_LEFT (prob: 0.5569)
Episode 44 | Step 6 | State: [0.021, 0.059, 0.000, 0.000, 0.019, 0.036, 0.193, 0.141] | Action Distribution: FORWARD: 0.0134 | TURN_LEFT: 0.5101 | TURN_RIGHT: 0.3756 | FORWARD_LEFT: 0.0631 | FORWARD_RIGHT: 0.0053 | BACKWARD: 0.0327 | Selected: TURN_RIGHT (prob: 0.3756)
Episode 44 | Step 7 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 0.038, 0.193, 0.190] | Action Distribution: FORWARD: 0.0152 | TURN_LEFT: 0.5487 | TURN_RIGHT: 0.2948 | FORWARD_LEFT: 0.0474 | FORWARD_RIGHT: 0.0071 | BACKWARD: 0.0868 | Selected: TURN_LEFT (prob: 0.5487)
Episode 44 | Step 8 | State: [0.021, 0.059, 0.000, 0.000, 0.019, 0.036, 0.193, 0.140] | Action Distribution: FORWARD: 0.0134 | TURN_LEFT: 0.4985 | TURN_RIGHT: 0.3891 | FORWARD_LEFT: 0.0607 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.0332 | Selected: TURN_LEFT (prob: 0.4985)
Episode 44 | Step 9 | State: [0.021, 0.094, 0.000, 0.000, 0.040, 0.028, 0.193, 0.118] | Action Distribution: FORWARD: 0.0102 | TURN_LEFT: 0.4375 | TURN_RIGHT: 0.4702 | FORWARD_LEFT: 0.0575 | FORWARD_RIGHT: 0.0037 | BACKWARD: 0.0209 | Selected: TURN_RIGHT (prob: 0.4702)
Episode 44 | Step 10 | State: [0.021, 0.060, 0.000, 0.000, 0.019, 0.036, 0.193, 0.139] | Action Distribution: FORWARD: 0.0125 | TURN_LEFT: 0.4702 | TURN_RIGHT: 0.4230 | FORWARD_LEFT: 0.0631 | FORWARD_RIGHT: 0.0049 | BACKWARD: 0.0263 | Selected: FORWARD (prob: 0.0125)
Episode 45 | Step 1 | State: [0.021, 0.062, 0.000, 0.000, 0.019, 0.029, 0.193, 0.322] | Action Distribution: FORWARD: 0.0090 | TURN_LEFT: 0.4716 | TURN_RIGHT: 0.1690 | FORWARD_LEFT: 0.0203 | FORWARD_RIGHT: 0.0055 | BACKWARD: 0.3245 | Selected: TURN_RIGHT (prob: 0.1690)
Episode 45 | Step 2 | State: [0.021, 0.047, 0.000, 0.000, 0.019, 0.038, 0.193, 0.378] | Action Distribution: FORWARD: 0.0063 | TURN_LEFT: 0.3529 | TURN_RIGHT: 0.0969 | FORWARD_LEFT: 0.0121 | FORWARD_RIGHT: 0.0046 | BACKWARD: 0.5272 | Selected: TURN_LEFT (prob: 0.3529)
Episode 45 | Step 3 | State: [0.021, 0.061, 0.000, 0.000, 0.019, 0.029, 0.193, 0.320] | Action Distribution: FORWARD: 0.0097 | TURN_LEFT: 0.5206 | TURN_RIGHT: 0.2250 | FORWARD_LEFT: 0.0257 | FORWARD_RIGHT: 0.0055 | BACKWARD: 0.2135 | Selected: BACKWARD (prob: 0.2135)
Episode 45 | Step 4 | State: [0.022, 0.059, 0.000, 0.000, 0.019, 0.036, 0.194, 0.138] | Action Distribution: FORWARD: 0.0106 | TURN_LEFT: 0.4140 | TURN_RIGHT: 0.4797 | FORWARD_LEFT: 0.0789 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.0127 | Selected: FORWARD_LEFT (prob: 0.0789)
Episode 45 | Step 5 | State: [0.021, 0.096, 0.000, 0.000, 0.042, 0.020, 0.193, 0.226] | Action Distribution: FORWARD: 0.0082 | TURN_LEFT: 0.4502 | TURN_RIGHT: 0.4675 | FORWARD_LEFT: 0.0436 | FORWARD_RIGHT: 0.0034 | BACKWARD: 0.0271 | Selected: TURN_RIGHT (prob: 0.4675)
Episode 45 | Step 6 | State: [0.021, 0.062, 0.000, 0.000, 0.019, 0.028, 0.193, 0.272] | Action Distribution: FORWARD: 0.0101 | TURN_LEFT: 0.5202 | TURN_RIGHT: 0.3760 | FORWARD_LEFT: 0.0447 | FORWARD_RIGHT: 0.0046 | BACKWARD: 0.0444 | Selected: BACKWARD (prob: 0.0444)
Episode 45 | Step 7 | State: [0.021, 0.060, 0.000, 0.000, 0.019, 0.036, 0.193, 0.123] | Action Distribution: FORWARD: 0.0097 | TURN_LEFT: 0.3879 | TURN_RIGHT: 0.4889 | FORWARD_LEFT: 0.1035 | FORWARD_RIGHT: 0.0036 | BACKWARD: 0.0065 | Selected: TURN_LEFT (prob: 0.3879)
Episode 45 | Step 8 | State: [0.021, 0.095, 0.000, 0.000, 0.046, 0.027, 0.193, 0.084] | Action Distribution: FORWARD: 0.0074 | TURN_LEFT: 0.3542 | TURN_RIGHT: 0.5283 | FORWARD_LEFT: 0.1039 | FORWARD_RIGHT: 0.0024 | BACKWARD: 0.0038 | Selected: TURN_RIGHT (prob: 0.5283)
Episode 45 | Step 9 | State: [0.022, 0.061, 0.000, 0.000, 0.019, 0.035, 0.195, 0.122] | Action Distribution: FORWARD: 0.0096 | TURN_LEFT: 0.4029 | TURN_RIGHT: 0.4636 | FORWARD_LEFT: 0.1151 | FORWARD_RIGHT: 0.0034 | BACKWARD: 0.0053 | Selected: TURN_RIGHT (prob: 0.4636)
Episode 45 | Step 10 | State: [0.021, 0.037, 0.000, 0.000, 0.019, 0.037, 0.193, 0.165] | Action Distribution: FORWARD: 0.0114 | TURN_LEFT: 0.4548 | TURN_RIGHT: 0.4161 | FORWARD_LEFT: 0.1041 | FORWARD_RIGHT: 0.0045 | BACKWARD: 0.0091 | Selected: TURN_LEFT (prob: 0.4548)
Episode 46 | Step 1 | State: [0.021, 0.061, 0.000, 0.000, 0.019, 0.036, 0.193, 0.122] | Action Distribution: FORWARD: 0.0104 | TURN_LEFT: 0.4275 | TURN_RIGHT: 0.4258 | FORWARD_LEFT: 0.1276 | FORWARD_RIGHT: 0.0036 | BACKWARD: 0.0051 | Selected: TURN_RIGHT (prob: 0.4258)
Episode 46 | Step 2 | State: [0.021, 0.037, 0.000, 0.000, 0.019, 0.037, 0.193, 0.164] | Action Distribution: FORWARD: 0.0124 | TURN_LEFT: 0.4843 | TURN_RIGHT: 0.3765 | FORWARD_LEFT: 0.1127 | FORWARD_RIGHT: 0.0049 | BACKWARD: 0.0092 | Selected: TURN_RIGHT (prob: 0.3765)
Episode 46 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.047, 0.193, 0.186] | Action Distribution: FORWARD: 0.0141 | TURN_LEFT: 0.5247 | TURN_RIGHT: 0.3366 | FORWARD_LEFT: 0.1056 | FORWARD_RIGHT: 0.0059 | BACKWARD: 0.0131 | Selected: TURN_RIGHT (prob: 0.3366)
Episode 46 | Step 4 | State: [0.024, 0.021, 0.000, 0.000, 0.019, 0.054, 0.193, 0.207] | Action Distribution: FORWARD: 0.0146 | TURN_LEFT: 0.5639 | TURN_RIGHT: 0.3045 | FORWARD_LEFT: 0.0936 | FORWARD_RIGHT: 0.0062 | BACKWARD: 0.0171 | Selected: TURN_LEFT (prob: 0.5639)
Episode 46 | Step 5 | State: [0.022, 0.022, 0.000, 0.000, 0.019, 0.046, 0.194, 0.184] | Action Distribution: FORWARD: 0.0165 | TURN_LEFT: 0.5507 | TURN_RIGHT: 0.3018 | FORWARD_LEFT: 0.1087 | FORWARD_RIGHT: 0.0069 | BACKWARD: 0.0154 | Selected: TURN_LEFT (prob: 0.5507)
Episode 46 | Step 6 | State: [0.021, 0.037, 0.000, 0.000, 0.019, 0.037, 0.193, 0.158] | Action Distribution: FORWARD: 0.0171 | TURN_LEFT: 0.5310 | TURN_RIGHT: 0.3100 | FORWARD_LEFT: 0.1222 | FORWARD_RIGHT: 0.0069 | BACKWARD: 0.0127 | Selected: FORWARD_LEFT (prob: 0.1222)
Episode 46 | Step 7 | State: [0.021, 0.067, 0.000, 0.000, 0.019, 0.028, 0.193, 0.224] | Action Distribution: FORWARD: 0.0155 | TURN_LEFT: 0.6065 | TURN_RIGHT: 0.2723 | FORWARD_LEFT: 0.0728 | FORWARD_RIGHT: 0.0064 | BACKWARD: 0.0266 | Selected: TURN_LEFT (prob: 0.6065)
Episode 46 | Step 8 | State: [0.021, 0.104, 0.000, 0.000, 0.048, 0.020, 0.193, 0.161] | Action Distribution: FORWARD: 0.0144 | TURN_LEFT: 0.5216 | TURN_RIGHT: 0.3571 | FORWARD_LEFT: 0.0857 | FORWARD_RIGHT: 0.0054 | BACKWARD: 0.0158 | Selected: TURN_LEFT (prob: 0.5216)
Episode 46 | Step 9 | State: [0.021, 0.137, 0.000, 0.000, 0.104, 0.020, 0.193, 0.106] | Action Distribution: FORWARD: 0.0126 | TURN_LEFT: 0.4555 | TURN_RIGHT: 0.4397 | FORWARD_LEFT: 0.0737 | FORWARD_RIGHT: 0.0044 | BACKWARD: 0.0141 | Selected: TURN_RIGHT (prob: 0.4397)
Episode 46 | Step 10 | State: [0.021, 0.105, 0.000, 0.000, 0.049, 0.020, 0.193, 0.159] | Action Distribution: FORWARD: 0.0174 | TURN_LEFT: 0.5230 | TURN_RIGHT: 0.3540 | FORWARD_LEFT: 0.0721 | FORWARD_RIGHT: 0.0067 | BACKWARD: 0.0268 | Selected: TURN_RIGHT (prob: 0.3540)
Episode 47 | Step 1 | State: [0.021, 0.079, 0.000, 0.000, 0.019, 0.028, 0.193, 0.221] | Action Distribution: FORWARD: 0.0200 | TURN_LEFT: 0.5854 | TURN_RIGHT: 0.2642 | FORWARD_LEFT: 0.0517 | FORWARD_RIGHT: 0.0089 | BACKWARD: 0.0697 | Selected: TURN_LEFT (prob: 0.5854)
Episode 47 | Step 2 | State: [0.021, 0.105, 0.000, 0.000, 0.049, 0.020, 0.193, 0.158] | Action Distribution: FORWARD: 0.0195 | TURN_LEFT: 0.4946 | TURN_RIGHT: 0.3777 | FORWARD_LEFT: 0.0614 | FORWARD_RIGHT: 0.0077 | BACKWARD: 0.0391 | Selected: TURN_LEFT (prob: 0.4946)
Episode 47 | Step 3 | State: [0.021, 0.139, 0.000, 0.000, 0.111, 0.020, 0.193, 0.104] | Action Distribution: FORWARD: 0.0153 | TURN_LEFT: 0.3996 | TURN_RIGHT: 0.4990 | FORWARD_LEFT: 0.0508 | FORWARD_RIGHT: 0.0056 | BACKWARD: 0.0298 | Selected: TURN_LEFT (prob: 0.3996)
Episode 47 | Step 4 | State: [0.021, 0.146, 0.000, 0.000, 0.185, 0.020, 0.193, 0.058] | Action Distribution: FORWARD: 0.0122 | TURN_LEFT: 0.3358 | TURN_RIGHT: 0.5776 | FORWARD_LEFT: 0.0350 | FORWARD_RIGHT: 0.0045 | BACKWARD: 0.0349 | Selected: BACKWARD (prob: 0.0349)
Episode 47 | Step 5 | State: [0.021, 0.234, 0.000, 0.000, 0.112, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0097 | TURN_LEFT: 0.3065 | TURN_RIGHT: 0.6159 | FORWARD_LEFT: 0.0595 | FORWARD_RIGHT: 0.0024 | BACKWARD: 0.0059 | Selected: TURN_RIGHT (prob: 0.6159)
Episode 47 | Step 6 | State: [0.021, 0.200, 0.000, 0.000, 0.083, 0.020, 0.193, 0.044] | Action Distribution: FORWARD: 0.0117 | TURN_LEFT: 0.3095 | TURN_RIGHT: 0.6002 | FORWARD_LEFT: 0.0691 | FORWARD_RIGHT: 0.0031 | BACKWARD: 0.0063 | Selected: TURN_LEFT (prob: 0.3095)
Episode 47 | Step 7 | State: [0.021, 0.236, 0.000, 0.000, 0.112, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0085 | TURN_LEFT: 0.2776 | TURN_RIGHT: 0.6524 | FORWARD_LEFT: 0.0550 | FORWARD_RIGHT: 0.0020 | BACKWARD: 0.0044 | Selected: TURN_RIGHT (prob: 0.6524)
Episode 47 | Step 8 | State: [0.021, 0.200, 0.000, 0.000, 0.083, 0.020, 0.193, 0.044] | Action Distribution: FORWARD: 0.0106 | TURN_LEFT: 0.2882 | TURN_RIGHT: 0.6261 | FORWARD_LEFT: 0.0677 | FORWARD_RIGHT: 0.0027 | BACKWARD: 0.0046 | Selected: TURN_RIGHT (prob: 0.6261)
Episode 47 | Step 9 | State: [0.021, 0.130, 0.000, 0.000, 0.041, 0.028, 0.193, 0.073] | Action Distribution: FORWARD: 0.0163 | TURN_LEFT: 0.3151 | TURN_RIGHT: 0.5556 | FORWARD_LEFT: 0.1024 | FORWARD_RIGHT: 0.0049 | BACKWARD: 0.0056 | Selected: TURN_RIGHT (prob: 0.5556)
Episode 47 | Step 10 | State: [0.021, 0.078, 0.000, 0.000, 0.019, 0.036, 0.193, 0.104] | Action Distribution: FORWARD: 0.0218 | TURN_LEFT: 0.3373 | TURN_RIGHT: 0.5007 | FORWARD_LEFT: 0.1254 | FORWARD_RIGHT: 0.0075 | BACKWARD: 0.0073 | Selected: TURN_LEFT (prob: 0.3373)
Episode 48 | Step 1 | State: [0.021, 0.130, 0.000, 0.000, 0.042, 0.028, 0.193, 0.073] | Action Distribution: FORWARD: 0.0162 | TURN_LEFT: 0.3159 | TURN_RIGHT: 0.5436 | FORWARD_LEFT: 0.1153 | FORWARD_RIGHT: 0.0049 | BACKWARD: 0.0041 | Selected: FORWARD_LEFT (prob: 0.1153)
Episode 48 | Step 2 | State: [0.021, 0.157, 0.000, 0.000, 0.099, 0.020, 0.193, 0.091] | Action Distribution: FORWARD: 0.0121 | TURN_LEFT: 0.2949 | TURN_RIGHT: 0.6137 | FORWARD_LEFT: 0.0707 | FORWARD_RIGHT: 0.0036 | BACKWARD: 0.0049 | Selected: TURN_RIGHT (prob: 0.6137)
Episode 48 | Step 3 | State: [0.021, 0.134, 0.000, 0.000, 0.047, 0.020, 0.193, 0.136] | Action Distribution: FORWARD: 0.0155 | TURN_LEFT: 0.3333 | TURN_RIGHT: 0.5468 | FORWARD_LEFT: 0.0942 | FORWARD_RIGHT: 0.0050 | BACKWARD: 0.0052 | Selected: TURN_LEFT (prob: 0.3333)
Episode 48 | Step 4 | State: [0.021, 0.157, 0.000, 0.000, 0.099, 0.020, 0.193, 0.091] | Action Distribution: FORWARD: 0.0129 | TURN_LEFT: 0.3146 | TURN_RIGHT: 0.5822 | FORWARD_LEFT: 0.0823 | FORWARD_RIGHT: 0.0040 | BACKWARD: 0.0041 | Selected: FORWARD_LEFT (prob: 0.0823)
Episode 48 | Step 5 | State: [0.021, 0.109, 0.000, 0.000, 0.283, 0.020, 0.196, 0.123] | Action Distribution: FORWARD: 0.0084 | TURN_LEFT: 0.3084 | TURN_RIGHT: 0.6163 | FORWARD_LEFT: 0.0169 | FORWARD_RIGHT: 0.0040 | BACKWARD: 0.0460 | Selected: TURN_RIGHT (prob: 0.6163)
Episode 48 | Step 6 | State: [0.021, 0.116, 0.000, 0.000, 0.137, 0.020, 0.193, 0.192] | Action Distribution: FORWARD: 0.0131 | TURN_LEFT: 0.3860 | TURN_RIGHT: 0.5372 | FORWARD_LEFT: 0.0383 | FORWARD_RIGHT: 0.0057 | BACKWARD: 0.0198 | Selected: TURN_LEFT (prob: 0.3860)
Episode 48 | Step 7 | State: [0.021, 0.108, 0.000, 0.000, 0.285, 0.020, 0.197, 0.121] | Action Distribution: FORWARD: 0.0088 | TURN_LEFT: 0.3340 | TURN_RIGHT: 0.5845 | FORWARD_LEFT: 0.0162 | FORWARD_RIGHT: 0.0045 | BACKWARD: 0.0520 | Selected: TURN_LEFT (prob: 0.3340)
Episode 48 | Step 8 | State: [0.021, 0.081, 0.000, 0.000, 0.429, 0.020, 0.204, 0.065] | Action Distribution: FORWARD: 0.0052 | TURN_LEFT: 0.2580 | TURN_RIGHT: 0.4996 | FORWARD_LEFT: 0.0063 | FORWARD_RIGHT: 0.0037 | BACKWARD: 0.2273 | Selected: TURN_RIGHT (prob: 0.4996)
Episode 48 | Step 9 | State: [0.022, 0.108, 0.000, 0.000, 0.292, 0.019, 0.199, 0.120] | Action Distribution: FORWARD: 0.0087 | TURN_LEFT: 0.3602 | TURN_RIGHT: 0.5353 | FORWARD_LEFT: 0.0130 | FORWARD_RIGHT: 0.0050 | BACKWARD: 0.0778 | Selected: TURN_LEFT (prob: 0.3602)
Episode 48 | Step 10 | State: [0.021, 0.080, 0.000, 0.000, 0.434, 0.020, 0.204, 0.064] | Action Distribution: FORWARD: 0.0045 | TURN_LEFT: 0.2455 | TURN_RIGHT: 0.4008 | FORWARD_LEFT: 0.0044 | FORWARD_RIGHT: 0.0036 | BACKWARD: 0.3412 | Selected: TURN_RIGHT (prob: 0.4008)
Episode 49 | Step 1 | State: [0.021, 0.108, 0.000, 0.000, 0.294, 0.020, 0.197, 0.119] | Action Distribution: FORWARD: 0.0084 | TURN_LEFT: 0.3735 | TURN_RIGHT: 0.4697 | FORWARD_LEFT: 0.0094 | FORWARD_RIGHT: 0.0053 | BACKWARD: 0.1338 | Selected: TURN_LEFT (prob: 0.3735)
Episode 49 | Step 2 | State: [0.021, 0.081, 0.000, 0.000, 0.433, 0.020, 0.204, 0.064] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.1979 | TURN_RIGHT: 0.2785 | FORWARD_LEFT: 0.0025 | FORWARD_RIGHT: 0.0030 | BACKWARD: 0.5148 | Selected: TURN_RIGHT (prob: 0.2785)
Episode 49 | Step 3 | State: [0.021, 0.108, 0.000, 0.000, 0.291, 0.020, 0.197, 0.119] | Action Distribution: FORWARD: 0.0074 | TURN_LEFT: 0.3481 | TURN_RIGHT: 0.3970 | FORWARD_LEFT: 0.0062 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.2361 | Selected: TURN_RIGHT (prob: 0.3970)
Episode 49 | Step 4 | State: [0.021, 0.117, 0.000, 0.000, 0.141, 0.020, 0.193, 0.185] | Action Distribution: FORWARD: 0.0129 | TURN_LEFT: 0.4582 | TURN_RIGHT: 0.3914 | FORWARD_LEFT: 0.0125 | FORWARD_RIGHT: 0.0077 | BACKWARD: 0.1173 | Selected: TURN_LEFT (prob: 0.4582)
Episode 49 | Step 5 | State: [0.021, 0.108, 0.000, 0.000, 0.292, 0.020, 0.197, 0.118] | Action Distribution: FORWARD: 0.0059 | TURN_LEFT: 0.2835 | TURN_RIGHT: 0.3335 | FORWARD_LEFT: 0.0038 | FORWARD_RIGHT: 0.0046 | BACKWARD: 0.3687 | Selected: TURN_RIGHT (prob: 0.3335)
Episode 49 | Step 6 | State: [0.021, 0.117, 0.000, 0.000, 0.145, 0.020, 0.193, 0.183] | Action Distribution: FORWARD: 0.0116 | TURN_LEFT: 0.4106 | TURN_RIGHT: 0.3769 | FORWARD_LEFT: 0.0085 | FORWARD_RIGHT: 0.0075 | BACKWARD: 0.1848 | Selected: TURN_RIGHT (prob: 0.3769)
Episode 49 | Step 7 | State: [0.021, 0.111, 0.000, 0.000, 0.064, 0.020, 0.193, 0.262] | Action Distribution: FORWARD: 0.0120 | TURN_LEFT: 0.4452 | TURN_RIGHT: 0.2639 | FORWARD_LEFT: 0.0078 | FORWARD_RIGHT: 0.0081 | BACKWARD: 0.2631 | Selected: TURN_RIGHT (prob: 0.2639)
Episode 49 | Step 8 | State: [0.021, 0.087, 0.000, 0.000, 0.019, 0.020, 0.193, 0.322] | Action Distribution: FORWARD: 0.0101 | TURN_LEFT: 0.3980 | TURN_RIGHT: 0.1504 | FORWARD_LEFT: 0.0055 | FORWARD_RIGHT: 0.0076 | BACKWARD: 0.4284 | Selected: TURN_LEFT (prob: 0.3980)
