Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.065, 0.065, 0.554, 0.521, 0.172, 0.059, 0.597, 0.059] | Action Distribution: FORWARD: 0.1927 | TURN_LEFT: 0.1489 | TURN_RIGHT: 0.1417 | FORWARD_LEFT: 0.1520 | FORWARD_RIGHT: 0.1428 | BACKWARD: 0.2218 | Selected: FORWARD (prob: 0.1927)
Episode 32 | Step 3 | State: [1.000, 0.088, 0.522, 0.522, 0.058, 0.059, 0.587, 0.059] | Action Distribution: FORWARD: 0.1410 | TURN_LEFT: 0.1375 | TURN_RIGHT: 0.1874 | FORWARD_LEFT: 0.1689 | FORWARD_RIGHT: 0.1512 | BACKWARD: 0.2141 | Selected: BACKWARD (prob: 0.2141)
Episode 32 | Step 4 | State: [0.000, 0.000, 1.000, 1.000, 0.954, 0.485, 0.062, 0.474] | Action Distribution: FORWARD: 0.1885 | TURN_LEFT: 0.1491 | TURN_RIGHT: 0.1816 | FORWARD_LEFT: 0.1451 | FORWARD_RIGHT: 0.1538 | BACKWARD: 0.1819 | Selected: FORWARD (prob: 0.1885)
Episode 32 | Step 5 | State: [1.000, 0.064, 0.522, 0.522, 0.058, 0.086, 0.586, 0.059] | Action Distribution: FORWARD: 0.1413 | TURN_LEFT: 0.1375 | TURN_RIGHT: 0.1911 | FORWARD_LEFT: 0.1661 | FORWARD_RIGHT: 0.1500 | BACKWARD: 0.2140 | Selected: TURN_RIGHT (prob: 0.1911)
Episode 32 | Step 6 | State: [1.000, 0.078, 0.523, 0.523, 0.058, 0.106, 0.584, 0.059] | Action Distribution: FORWARD: 0.1417 | TURN_LEFT: 0.1386 | TURN_RIGHT: 0.1924 | FORWARD_LEFT: 0.1649 | FORWARD_RIGHT: 0.1502 | BACKWARD: 0.2122 | Selected: BACKWARD (prob: 0.2122)
Episode 32 | Step 7 | State: [0.000, 0.021, 1.000, 1.000, 0.315, 0.212, 0.148, 0.211] | Action Distribution: FORWARD: 0.1831 | TURN_LEFT: 0.1403 | TURN_RIGHT: 0.1847 | FORWARD_LEFT: 0.1510 | FORWARD_RIGHT: 0.1705 | BACKWARD: 0.1703 | Selected: TURN_RIGHT (prob: 0.1847)
Episode 32 | Step 8 | State: [0.064, 0.089, 0.523, 0.523, 0.059, 0.059, 0.591, 0.059] | Action Distribution: FORWARD: 0.1585 | TURN_LEFT: 0.1492 | TURN_RIGHT: 0.1812 | FORWARD_LEFT: 0.1637 | FORWARD_RIGHT: 0.1781 | BACKWARD: 0.1694 | Selected: FORWARD_LEFT (prob: 0.1637)
Episode 32 | Step 9 | State: [0.064, 0.064, 0.522, 0.522, 0.058, 0.113, 0.593, 0.059] | Action Distribution: FORWARD: 0.1595 | TURN_LEFT: 0.1512 | TURN_RIGHT: 0.1793 | FORWARD_LEFT: 0.1613 | FORWARD_RIGHT: 0.1778 | BACKWARD: 0.1709 | Selected: TURN_RIGHT (prob: 0.1793)
Episode 32 | Step 10 | State: [1.000, 0.064, 0.523, 0.523, 0.058, 0.120, 0.585, 0.059] | Action Distribution: FORWARD: 0.1398 | TURN_LEFT: 0.1403 | TURN_RIGHT: 0.1977 | FORWARD_LEFT: 0.1632 | FORWARD_RIGHT: 0.1513 | BACKWARD: 0.2078 | Selected: FORWARD_LEFT (prob: 0.1632)
Episode 33 | Step 1 | State: [1.000, 0.064, 0.522, 0.529, 0.058, 0.147, 0.585, 0.059] | Action Distribution: FORWARD: 0.1394 | TURN_LEFT: 0.1409 | TURN_RIGHT: 0.1980 | FORWARD_LEFT: 0.1635 | FORWARD_RIGHT: 0.1523 | BACKWARD: 0.2060 | Selected: BACKWARD (prob: 0.2060)
Episode 33 | Step 2 | State: [0.064, 0.064, 0.523, 0.523, 0.058, 0.099, 0.593, 0.059] | Action Distribution: FORWARD: 0.1580 | TURN_LEFT: 0.1512 | TURN_RIGHT: 0.1797 | FORWARD_LEFT: 0.1631 | FORWARD_RIGHT: 0.1786 | BACKWARD: 0.1694 | Selected: TURN_RIGHT (prob: 0.1797)
Episode 33 | Step 3 | State: [0.064, 0.064, 0.523, 0.523, 0.058, 0.106, 0.585, 0.059] | Action Distribution: FORWARD: 0.1580 | TURN_LEFT: 0.1520 | TURN_RIGHT: 0.1790 | FORWARD_LEFT: 0.1633 | FORWARD_RIGHT: 0.1787 | BACKWARD: 0.1690 | Selected: TURN_RIGHT (prob: 0.1790)
Episode 33 | Step 4 | State: [1.000, 0.089, 0.523, 0.523, 0.058, 0.093, 0.578, 0.059] | Action Distribution: FORWARD: 0.1373 | TURN_LEFT: 0.1413 | TURN_RIGHT: 0.2009 | FORWARD_LEFT: 0.1663 | FORWARD_RIGHT: 0.1544 | BACKWARD: 0.1998 | Selected: TURN_RIGHT (prob: 0.2009)
Episode 33 | Step 5 | State: [1.000, 0.111, 0.523, 0.529, 0.058, 0.099, 0.578, 0.059] | Action Distribution: FORWARD: 0.1375 | TURN_LEFT: 0.1428 | TURN_RIGHT: 0.2007 | FORWARD_LEFT: 0.1671 | FORWARD_RIGHT: 0.1563 | BACKWARD: 0.1955 | Selected: TURN_RIGHT (prob: 0.2007)
Episode 33 | Step 6 | State: [1.000, 0.110, 0.522, 0.536, 0.058, 0.086, 0.579, 0.059] | Action Distribution: FORWARD: 0.1373 | TURN_LEFT: 0.1431 | TURN_RIGHT: 0.2006 | FORWARD_LEFT: 0.1685 | FORWARD_RIGHT: 0.1574 | BACKWARD: 0.1930 | Selected: FORWARD_RIGHT (prob: 0.1574)
Episode 33 | Step 7 | State: [1.000, 0.080, 0.516, 0.546, 0.070, 0.146, 1.000, 0.058] | Action Distribution: FORWARD: 0.1262 | TURN_LEFT: 0.1431 | TURN_RIGHT: 0.1988 | FORWARD_LEFT: 0.1656 | FORWARD_RIGHT: 0.1671 | BACKWARD: 0.1993 | Selected: BACKWARD (prob: 0.1993)
Episode 33 | Step 8 | State: [1.000, 0.058, 0.872, 0.872, 0.169, 0.165, 0.228, 0.121] | Action Distribution: FORWARD: 0.1554 | TURN_LEFT: 0.1488 | TURN_RIGHT: 0.1956 | FORWARD_LEFT: 0.1619 | FORWARD_RIGHT: 0.1542 | BACKWARD: 0.1841 | Selected: TURN_RIGHT (prob: 0.1956)
Episode 33 | Step 9 | State: [1.000, 0.109, 0.523, 0.544, 0.059, 0.112, 1.000, 0.059] | Action Distribution: FORWARD: 0.1287 | TURN_LEFT: 0.1452 | TURN_RIGHT: 0.1951 | FORWARD_LEFT: 0.1704 | FORWARD_RIGHT: 0.1686 | BACKWARD: 0.1919 | Selected: TURN_RIGHT (prob: 0.1951)
Episode 33 | Step 10 | State: [1.000, 0.086, 0.524, 0.552, 0.059, 0.138, 1.000, 0.059] | Action Distribution: FORWARD: 0.1310 | TURN_LEFT: 0.1477 | TURN_RIGHT: 0.1919 | FORWARD_LEFT: 0.1706 | FORWARD_RIGHT: 0.1685 | BACKWARD: 0.1903 | Selected: TURN_RIGHT (prob: 0.1919)
Episode 34 | Step 1 | State: [1.000, 0.085, 0.522, 0.549, 0.072, 0.157, 1.000, 0.059] | Action Distribution: FORWARD: 0.1330 | TURN_LEFT: 0.1506 | TURN_RIGHT: 0.1882 | FORWARD_LEFT: 0.1713 | FORWARD_RIGHT: 0.1693 | BACKWARD: 0.1876 | Selected: TURN_RIGHT (prob: 0.1882)
Episode 34 | Step 2 | State: [1.000, 0.064, 0.523, 0.544, 0.079, 0.148, 1.000, 0.059] | Action Distribution: FORWARD: 0.1339 | TURN_LEFT: 0.1523 | TURN_RIGHT: 0.1854 | FORWARD_LEFT: 0.1723 | FORWARD_RIGHT: 0.1688 | BACKWARD: 0.1873 | Selected: FORWARD_RIGHT (prob: 0.1688)
Episode 34 | Step 3 | State: [1.000, 0.064, 0.523, 0.554, 0.151, 0.185, 1.000, 0.059] | Action Distribution: FORWARD: 0.1359 | TURN_LEFT: 0.1561 | TURN_RIGHT: 0.1820 | FORWARD_LEFT: 0.1712 | FORWARD_RIGHT: 0.1696 | BACKWARD: 0.1851 | Selected: FORWARD_RIGHT (prob: 0.1696)
Episode 34 | Step 4 | State: [1.000, 0.064, 0.538, 0.560, 0.172, 0.213, 1.000, 0.059] | Action Distribution: FORWARD: 0.1386 | TURN_LEFT: 0.1582 | TURN_RIGHT: 0.1787 | FORWARD_LEFT: 0.1702 | FORWARD_RIGHT: 0.1697 | BACKWARD: 0.1846 | Selected: BACKWARD (prob: 0.1846)
Episode 34 | Step 5 | State: [1.000, 1.000, 0.523, 0.555, 0.151, 0.183, 1.000, 0.059] | Action Distribution: FORWARD: 0.1715 | TURN_LEFT: 0.1689 | TURN_RIGHT: 0.1638 | FORWARD_LEFT: 0.1962 | FORWARD_RIGHT: 0.1590 | BACKWARD: 0.1406 | Selected: FORWARD_LEFT (prob: 0.1962)
Episode 34 | Step 6 | State: [1.000, 0.064, 0.529, 0.558, 0.163, 0.199, 1.000, 0.059] | Action Distribution: FORWARD: 0.1400 | TURN_LEFT: 0.1593 | TURN_RIGHT: 0.1770 | FORWARD_LEFT: 0.1722 | FORWARD_RIGHT: 0.1693 | BACKWARD: 0.1822 | Selected: FORWARD_RIGHT (prob: 0.1693)
Episode 34 | Step 7 | State: [0.674, 0.064, 0.547, 0.564, 0.191, 0.228, 1.000, 0.059] | Action Distribution: FORWARD: 0.1486 | TURN_LEFT: 0.1657 | TURN_RIGHT: 0.1695 | FORWARD_LEFT: 0.1664 | FORWARD_RIGHT: 0.1746 | BACKWARD: 0.1752 | Selected: BACKWARD (prob: 0.1752)
Episode 34 | Step 8 | State: [1.000, 0.593, 0.530, 0.558, 0.163, 0.199, 1.000, 0.059] | Action Distribution: FORWARD: 0.1570 | TURN_LEFT: 0.1691 | TURN_RIGHT: 0.1654 | FORWARD_LEFT: 0.1815 | FORWARD_RIGHT: 0.1677 | BACKWARD: 0.1593 | Selected: FORWARD_LEFT (prob: 0.1815)
Episode 34 | Step 9 | State: [1.000, 0.064, 0.538, 0.564, 0.180, 0.211, 1.000, 0.059] | Action Distribution: FORWARD: 0.1407 | TURN_LEFT: 0.1604 | TURN_RIGHT: 0.1772 | FORWARD_LEFT: 0.1739 | FORWARD_RIGHT: 0.1700 | BACKWARD: 0.1778 | Selected: BACKWARD (prob: 0.1778)
Episode 34 | Step 10 | State: [1.000, 0.065, 0.522, 0.555, 0.156, 0.190, 1.000, 0.059] | Action Distribution: FORWARD: 0.1388 | TURN_LEFT: 0.1594 | TURN_RIGHT: 0.1789 | FORWARD_LEFT: 0.1766 | FORWARD_RIGHT: 0.1700 | BACKWARD: 0.1763 | Selected: TURN_RIGHT (prob: 0.1789)
Episode 35 | Step 1 | State: [1.000, 0.708, 0.530, 0.557, 0.159, 0.195, 1.000, 0.059] | Action Distribution: FORWARD: 0.1603 | TURN_LEFT: 0.1688 | TURN_RIGHT: 0.1634 | FORWARD_LEFT: 0.1875 | FORWARD_RIGHT: 0.1669 | BACKWARD: 0.1532 | Selected: FORWARD_LEFT (prob: 0.1875)
Episode 35 | Step 2 | State: [1.000, 0.065, 0.527, 0.559, 0.173, 0.206, 1.000, 0.059] | Action Distribution: FORWARD: 0.1387 | TURN_LEFT: 0.1591 | TURN_RIGHT: 0.1787 | FORWARD_LEFT: 0.1789 | FORWARD_RIGHT: 0.1713 | BACKWARD: 0.1734 | Selected: FORWARD_LEFT (prob: 0.1789)
Episode 35 | Step 3 | State: [0.961, 0.064, 0.538, 0.573, 0.191, 0.197, 0.934, 0.059] | Action Distribution: FORWARD: 0.1411 | TURN_LEFT: 0.1594 | TURN_RIGHT: 0.1771 | FORWARD_LEFT: 0.1791 | FORWARD_RIGHT: 0.1704 | BACKWARD: 0.1729 | Selected: FORWARD_LEFT (prob: 0.1791)
Episode 35 | Step 4 | State: [0.623, 0.065, 0.538, 0.585, 0.210, 0.223, 0.638, 0.059] | Action Distribution: FORWARD: 0.1579 | TURN_LEFT: 0.1665 | TURN_RIGHT: 0.1671 | FORWARD_LEFT: 0.1718 | FORWARD_RIGHT: 0.1680 | BACKWARD: 0.1688 | Selected: FORWARD_LEFT (prob: 0.1718)
Episode 35 | Step 5 | State: [0.439, 0.064, 0.539, 0.615, 0.235, 0.291, 0.578, 0.059] | Action Distribution: FORWARD: 0.1676 | TURN_LEFT: 0.1723 | TURN_RIGHT: 0.1597 | FORWARD_LEFT: 0.1679 | FORWARD_RIGHT: 0.1687 | BACKWARD: 0.1638 | Selected: TURN_LEFT (prob: 0.1723)
Episode 35 | Step 6 | State: [0.426, 0.064, 0.530, 0.613, 0.217, 0.302, 0.578, 0.059] | Action Distribution: FORWARD: 0.1678 | TURN_LEFT: 0.1723 | TURN_RIGHT: 0.1590 | FORWARD_LEFT: 0.1687 | FORWARD_RIGHT: 0.1687 | BACKWARD: 0.1633 | Selected: TURN_LEFT (prob: 0.1723)
Episode 35 | Step 7 | State: [0.405, 0.064, 0.523, 0.608, 0.198, 0.311, 0.578, 0.059] | Action Distribution: FORWARD: 0.1675 | TURN_LEFT: 0.1722 | TURN_RIGHT: 0.1584 | FORWARD_LEFT: 0.1697 | FORWARD_RIGHT: 0.1689 | BACKWARD: 0.1633 | Selected: FORWARD (prob: 0.1675)
Episode 35 | Step 8 | State: [0.305, 0.064, 0.531, 0.656, 0.247, 0.413, 0.578, 0.114] | Action Distribution: FORWARD: 0.1729 | TURN_LEFT: 0.1754 | TURN_RIGHT: 0.1571 | FORWARD_LEFT: 0.1654 | FORWARD_RIGHT: 0.1678 | BACKWARD: 0.1613 | Selected: TURN_LEFT (prob: 0.1754)
Episode 35 | Step 9 | State: [0.269, 0.064, 0.523, 0.648, 0.219, 0.420, 0.578, 0.134] | Action Distribution: FORWARD: 0.1724 | TURN_LEFT: 0.1756 | TURN_RIGHT: 0.1567 | FORWARD_LEFT: 0.1656 | FORWARD_RIGHT: 0.1682 | BACKWARD: 0.1615 | Selected: TURN_LEFT (prob: 0.1756)
Episode 35 | Step 10 | State: [0.173, 0.064, 0.529, 0.636, 0.192, 0.420, 0.578, 0.121] | Action Distribution: FORWARD: 0.1735 | TURN_LEFT: 0.1750 | TURN_RIGHT: 0.1555 | FORWARD_LEFT: 0.1650 | FORWARD_RIGHT: 0.1690 | BACKWARD: 0.1619 | Selected: TURN_LEFT (prob: 0.1750)
Episode 36 | Step 1 | State: [0.163, 0.064, 0.536, 0.623, 0.153, 0.413, 0.578, 0.114] | Action Distribution: FORWARD: 0.1718 | TURN_LEFT: 0.1743 | TURN_RIGHT: 0.1553 | FORWARD_LEFT: 0.1658 | FORWARD_RIGHT: 0.1703 | BACKWARD: 0.1625 | Selected: TURN_LEFT (prob: 0.1743)
Episode 36 | Step 2 | State: [0.111, 0.064, 0.536, 0.610, 0.118, 0.402, 0.578, 0.093] | Action Distribution: FORWARD: 0.1709 | TURN_LEFT: 0.1729 | TURN_RIGHT: 0.1545 | FORWARD_LEFT: 0.1670 | FORWARD_RIGHT: 0.1720 | BACKWARD: 0.1628 | Selected: TURN_LEFT (prob: 0.1729)
Episode 36 | Step 3 | State: [0.064, 0.064, 0.543, 0.598, 0.107, 0.386, 0.578, 0.079] | Action Distribution: FORWARD: 0.1697 | TURN_LEFT: 0.1719 | TURN_RIGHT: 0.1541 | FORWARD_LEFT: 0.1679 | FORWARD_RIGHT: 0.1733 | BACKWARD: 0.1630 | Selected: FORWARD_RIGHT (prob: 0.1733)
Episode 36 | Step 4 | State: [0.106, 0.065, 0.552, 0.640, 0.152, 0.485, 0.580, 0.148] | Action Distribution: FORWARD: 0.1703 | TURN_LEFT: 0.1728 | TURN_RIGHT: 0.1554 | FORWARD_LEFT: 0.1663 | FORWARD_RIGHT: 0.1731 | BACKWARD: 0.1622 | Selected: FORWARD_RIGHT (prob: 0.1731)
Episode 36 | Step 5 | State: [0.176, 0.064, 0.556, 0.713, 0.236, 0.635, 0.578, 0.165] | Action Distribution: FORWARD: 0.1713 | TURN_LEFT: 0.1740 | TURN_RIGHT: 0.1572 | FORWARD_LEFT: 0.1673 | FORWARD_RIGHT: 0.1719 | BACKWARD: 0.1583 | Selected: TURN_LEFT (prob: 0.1740)
Episode 36 | Step 6 | State: [0.136, 0.064, 0.557, 0.692, 0.203, 0.620, 0.578, 0.162] | Action Distribution: FORWARD: 0.1697 | TURN_LEFT: 0.1726 | TURN_RIGHT: 0.1566 | FORWARD_LEFT: 0.1673 | FORWARD_RIGHT: 0.1740 | BACKWARD: 0.1599 | Selected: FORWARD_LEFT (prob: 0.1673)
Episode 36 | Step 7 | State: [0.122, 0.064, 0.564, 0.719, 0.203, 0.755, 0.578, 0.175] | Action Distribution: FORWARD: 0.1695 | TURN_LEFT: 0.1728 | TURN_RIGHT: 0.1560 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1740 | BACKWARD: 0.1597 | Selected: FORWARD_RIGHT (prob: 0.1740)
Episode 36 | Step 8 | State: [0.147, 0.064, 0.571, 0.871, 0.298, 1.000, 0.578, 0.203] | Action Distribution: FORWARD: 0.1697 | TURN_LEFT: 0.1752 | TURN_RIGHT: 0.1567 | FORWARD_LEFT: 0.1696 | FORWARD_RIGHT: 0.1725 | BACKWARD: 0.1562 | Selected: BACKWARD (prob: 0.1562)
Episode 36 | Step 9 | State: [0.160, 0.064, 0.562, 0.733, 0.229, 0.731, 0.578, 0.177] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1701 | TURN_RIGHT: 0.1572 | FORWARD_LEFT: 0.1702 | FORWARD_RIGHT: 0.1782 | BACKWARD: 0.1590 | Selected: FORWARD_RIGHT (prob: 0.1782)
Episode 36 | Step 10 | State: [0.183, 0.064, 0.567, 0.902, 0.362, 1.000, 0.578, 0.200] | Action Distribution: FORWARD: 0.1658 | TURN_LEFT: 0.1727 | TURN_RIGHT: 0.1581 | FORWARD_LEFT: 0.1717 | FORWARD_RIGHT: 0.1766 | BACKWARD: 0.1552 | Selected: FORWARD_RIGHT (prob: 0.1766)
Episode 37 | Step 1 | State: [0.118, 0.064, 0.577, 1.000, 0.641, 1.000, 0.578, 0.226] | Action Distribution: FORWARD: 0.1579 | TURN_LEFT: 0.1708 | TURN_RIGHT: 0.1610 | FORWARD_LEFT: 0.1752 | FORWARD_RIGHT: 0.1786 | BACKWARD: 0.1565 | Selected: FORWARD_RIGHT (prob: 0.1786)
Episode 37 | Step 2 | State: [0.089, 0.064, 0.630, 1.000, 1.000, 1.000, 0.584, 0.258] | Action Distribution: FORWARD: 0.1530 | TURN_LEFT: 0.1658 | TURN_RIGHT: 0.1638 | FORWARD_LEFT: 0.1755 | FORWARD_RIGHT: 0.1789 | BACKWARD: 0.1629 | Selected: FORWARD_RIGHT (prob: 0.1789)
Episode 37 | Step 3 | State: [0.065, 0.065, 0.894, 1.000, 1.000, 1.000, 0.589, 0.296] | Action Distribution: FORWARD: 0.1520 | TURN_LEFT: 0.1648 | TURN_RIGHT: 0.1627 | FORWARD_LEFT: 0.1739 | FORWARD_RIGHT: 0.1771 | BACKWARD: 0.1694 | Selected: FORWARD_RIGHT (prob: 0.1771)
Episode 37 | Step 4 | State: [0.067, 0.067, 1.000, 1.000, 1.000, 1.000, 0.597, 0.636] | Action Distribution: FORWARD: 0.1512 | TURN_LEFT: 0.1709 | TURN_RIGHT: 0.1625 | FORWARD_LEFT: 0.1714 | FORWARD_RIGHT: 0.1697 | BACKWARD: 0.1742 | Selected: BACKWARD (prob: 0.1742)
Episode 37 | Step 5 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.593, 0.323] | Action Distribution: FORWARD: 0.1499 | TURN_LEFT: 0.1626 | TURN_RIGHT: 0.1609 | FORWARD_LEFT: 0.1723 | FORWARD_RIGHT: 0.1785 | BACKWARD: 0.1758 | Selected: FORWARD_RIGHT (prob: 0.1785)
Episode 37 | Step 6 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 0.813] | Action Distribution: FORWARD: 0.1456 | TURN_LEFT: 0.1765 | TURN_RIGHT: 0.1607 | FORWARD_LEFT: 0.1716 | FORWARD_RIGHT: 0.1656 | BACKWARD: 0.1800 | Selected: BACKWARD (prob: 0.1800)
Episode 37 | Step 7 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.593, 0.355] | Action Distribution: FORWARD: 0.1489 | TURN_LEFT: 0.1619 | TURN_RIGHT: 0.1604 | FORWARD_LEFT: 0.1716 | FORWARD_RIGHT: 0.1776 | BACKWARD: 0.1797 | Selected: BACKWARD (prob: 0.1797)
Episode 37 | Step 8 | State: [0.065, 0.065, 0.708, 1.000, 1.000, 1.000, 0.610, 0.246] | Action Distribution: FORWARD: 0.1497 | TURN_LEFT: 0.1615 | TURN_RIGHT: 0.1608 | FORWARD_LEFT: 0.1748 | FORWARD_RIGHT: 0.1795 | BACKWARD: 0.1737 | Selected: FORWARD_RIGHT (prob: 0.1795)
Episode 37 | Step 9 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.593, 0.408] | Action Distribution: FORWARD: 0.1534 | TURN_LEFT: 0.1605 | TURN_RIGHT: 0.1590 | FORWARD_LEFT: 0.1690 | FORWARD_RIGHT: 0.1738 | BACKWARD: 0.1843 | Selected: BACKWARD (prob: 0.1843)
Episode 37 | Step 10 | State: [0.064, 0.087, 0.732, 1.000, 1.000, 0.816, 0.597, 0.257] | Action Distribution: FORWARD: 0.1509 | TURN_LEFT: 0.1581 | TURN_RIGHT: 0.1581 | FORWARD_LEFT: 0.1739 | FORWARD_RIGHT: 0.1775 | BACKWARD: 0.1816 | Selected: BACKWARD (prob: 0.1816)
Episode 38 | Step 1 | State: [0.064, 0.094, 0.622, 0.766, 0.584, 0.469, 0.601, 0.208] | Action Distribution: FORWARD: 0.1537 | TURN_LEFT: 0.1574 | TURN_RIGHT: 0.1549 | FORWARD_LEFT: 0.1725 | FORWARD_RIGHT: 0.1803 | BACKWARD: 0.1812 | Selected: FORWARD_RIGHT (prob: 0.1803)
Episode 38 | Step 2 | State: [0.066, 0.117, 0.744, 0.972, 0.970, 0.636, 0.599, 0.274] | Action Distribution: FORWARD: 0.1566 | TURN_LEFT: 0.1547 | TURN_RIGHT: 0.1569 | FORWARD_LEFT: 0.1717 | FORWARD_RIGHT: 0.1756 | BACKWARD: 0.1844 | Selected: TURN_RIGHT (prob: 0.1569)
Episode 38 | Step 3 | State: [0.065, 0.145, 0.793, 0.933, 1.000, 0.554, 0.581, 0.322] | Action Distribution: FORWARD: 0.1626 | TURN_LEFT: 0.1529 | TURN_RIGHT: 0.1575 | FORWARD_LEFT: 0.1690 | FORWARD_RIGHT: 0.1717 | BACKWARD: 0.1862 | Selected: BACKWARD (prob: 0.1862)
Episode 38 | Step 4 | State: [0.065, 0.170, 0.654, 0.710, 0.574, 0.333, 0.579, 0.223] | Action Distribution: FORWARD: 0.1676 | TURN_LEFT: 0.1531 | TURN_RIGHT: 0.1558 | FORWARD_LEFT: 0.1687 | FORWARD_RIGHT: 0.1752 | BACKWARD: 0.1795 | Selected: BACKWARD (prob: 0.1795)
Episode 38 | Step 5 | State: [0.064, 0.241, 0.593, 0.625, 0.375, 0.231, 0.578, 0.188] | Action Distribution: FORWARD: 0.1728 | TURN_LEFT: 0.1559 | TURN_RIGHT: 0.1548 | FORWARD_LEFT: 0.1685 | FORWARD_RIGHT: 0.1719 | BACKWARD: 0.1761 | Selected: BACKWARD (prob: 0.1761)
Episode 38 | Step 6 | State: [0.065, 0.323, 0.568, 0.581, 0.266, 0.180, 0.583, 0.172] | Action Distribution: FORWARD: 0.1792 | TURN_LEFT: 0.1568 | TURN_RIGHT: 0.1542 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1680 | BACKWARD: 0.1738 | Selected: FORWARD (prob: 0.1792)
Episode 38 | Step 7 | State: [0.064, 0.242, 0.593, 0.624, 0.371, 0.229, 0.578, 0.188] | Action Distribution: FORWARD: 0.1794 | TURN_LEFT: 0.1557 | TURN_RIGHT: 0.1558 | FORWARD_LEFT: 0.1666 | FORWARD_RIGHT: 0.1691 | BACKWARD: 0.1733 | Selected: FORWARD (prob: 0.1794)
Episode 38 | Step 8 | State: [0.064, 0.179, 0.650, 0.706, 0.563, 0.328, 0.578, 0.221] | Action Distribution: FORWARD: 0.1814 | TURN_LEFT: 0.1530 | TURN_RIGHT: 0.1583 | FORWARD_LEFT: 0.1649 | FORWARD_RIGHT: 0.1689 | BACKWARD: 0.1734 | Selected: FORWARD (prob: 0.1814)
Episode 38 | Step 9 | State: [0.064, 0.145, 0.779, 0.910, 0.964, 0.535, 0.577, 0.312] | Action Distribution: FORWARD: 0.1894 | TURN_LEFT: 0.1527 | TURN_RIGHT: 0.1619 | FORWARD_LEFT: 0.1608 | FORWARD_RIGHT: 0.1607 | BACKWARD: 0.1744 | Selected: BACKWARD (prob: 0.1744)
Episode 38 | Step 10 | State: [0.064, 0.180, 0.648, 0.703, 0.557, 0.325, 0.578, 0.219] | Action Distribution: FORWARD: 0.1839 | TURN_LEFT: 0.1537 | TURN_RIGHT: 0.1614 | FORWARD_LEFT: 0.1640 | FORWARD_RIGHT: 0.1673 | BACKWARD: 0.1697 | Selected: BACKWARD (prob: 0.1697)
Episode 39 | Step 1 | State: [0.064, 0.244, 0.591, 0.621, 0.366, 0.226, 0.578, 0.187] | Action Distribution: FORWARD: 0.1842 | TURN_LEFT: 0.1559 | TURN_RIGHT: 0.1607 | FORWARD_LEFT: 0.1653 | FORWARD_RIGHT: 0.1657 | BACKWARD: 0.1682 | Selected: FORWARD (prob: 0.1842)
Episode 39 | Step 2 | State: [0.064, 0.198, 0.647, 0.701, 0.551, 0.321, 0.578, 0.219] | Action Distribution: FORWARD: 0.1852 | TURN_LEFT: 0.1545 | TURN_RIGHT: 0.1642 | FORWARD_LEFT: 0.1641 | FORWARD_RIGHT: 0.1654 | BACKWARD: 0.1667 | Selected: FORWARD (prob: 0.1852)
Episode 39 | Step 3 | State: [0.064, 0.146, 0.770, 0.897, 0.940, 0.525, 0.578, 0.306] | Action Distribution: FORWARD: 0.1918 | TURN_LEFT: 0.1546 | TURN_RIGHT: 0.1688 | FORWARD_LEFT: 0.1595 | FORWARD_RIGHT: 0.1578 | BACKWARD: 0.1675 | Selected: FORWARD (prob: 0.1918)
Episode 39 | Step 4 | State: [0.064, 0.110, 1.000, 1.000, 1.000, 1.000, 0.578, 0.558] | Action Distribution: FORWARD: 0.2059 | TURN_LEFT: 0.1577 | TURN_RIGHT: 0.1676 | FORWARD_LEFT: 0.1515 | FORWARD_RIGHT: 0.1482 | BACKWARD: 0.1690 | Selected: FORWARD_LEFT (prob: 0.1515)
Episode 39 | Step 5 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.586, 0.862] | Action Distribution: FORWARD: 0.2103 | TURN_LEFT: 0.1598 | TURN_RIGHT: 0.1682 | FORWARD_LEFT: 0.1494 | FORWARD_RIGHT: 0.1418 | BACKWARD: 0.1705 | Selected: FORWARD (prob: 0.2103)
Episode 39 | Step 6 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2118 | TURN_LEFT: 0.1614 | TURN_RIGHT: 0.1697 | FORWARD_LEFT: 0.1484 | FORWARD_RIGHT: 0.1398 | BACKWARD: 0.1689 | Selected: FORWARD (prob: 0.2118)
Episode 39 | Step 7 | State: [0.117, 0.064, 1.000, 1.000, 1.000, 1.000, 0.577, 1.000] | Action Distribution: FORWARD: 0.2087 | TURN_LEFT: 0.1622 | TURN_RIGHT: 0.1722 | FORWARD_LEFT: 0.1485 | FORWARD_RIGHT: 0.1398 | BACKWARD: 0.1685 | Selected: FORWARD (prob: 0.2087)
