Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.064, 0.182, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1721 | TURN_LEFT: 0.1500 | TURN_RIGHT: 0.1783 | FORWARD_LEFT: 0.1752 | FORWARD_RIGHT: 0.1287 | BACKWARD: 0.1958 | Selected: FORWARD_LEFT (prob: 0.1752)
Episode 3 | Step 51 | State: [1.000, 0.104, 0.000, 0.000, 0.058, 0.088, 1.000, 0.091] | Action Distribution: FORWARD: 0.1348 | TURN_LEFT: 0.2385 | TURN_RIGHT: 0.1485 | FORWARD_LEFT: 0.1694 | FORWARD_RIGHT: 0.1357 | BACKWARD: 0.1730 | Selected: TURN_LEFT (prob: 0.2385)
Episode 3 | Step 52 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.127, 1.000, 0.135] | Action Distribution: FORWARD: 0.1352 | TURN_LEFT: 0.2371 | TURN_RIGHT: 0.1495 | FORWARD_LEFT: 0.1688 | FORWARD_RIGHT: 0.1340 | BACKWARD: 0.1755 | Selected: TURN_LEFT (prob: 0.2371)
Episode 3 | Step 53 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.139, 0.926, 0.198] | Action Distribution: FORWARD: 0.1367 | TURN_LEFT: 0.2348 | TURN_RIGHT: 0.1504 | FORWARD_LEFT: 0.1684 | FORWARD_RIGHT: 0.1330 | BACKWARD: 0.1767 | Selected: TURN_LEFT (prob: 0.2348)
Episode 3 | Step 54 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.175, 0.732, 0.265] | Action Distribution: FORWARD: 0.1389 | TURN_LEFT: 0.2314 | TURN_RIGHT: 0.1546 | FORWARD_LEFT: 0.1658 | FORWARD_RIGHT: 0.1327 | BACKWARD: 0.1766 | Selected: TURN_LEFT (prob: 0.2314)
Episode 3 | Step 55 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.206, 0.646, 0.383] | Action Distribution: FORWARD: 0.1405 | TURN_LEFT: 0.2314 | TURN_RIGHT: 0.1527 | FORWARD_LEFT: 0.1663 | FORWARD_RIGHT: 0.1308 | BACKWARD: 0.1783 | Selected: TURN_LEFT (prob: 0.2314)
Episode 3 | Step 56 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.210, 0.606, 0.503] | Action Distribution: FORWARD: 0.1415 | TURN_LEFT: 0.2324 | TURN_RIGHT: 0.1495 | FORWARD_LEFT: 0.1675 | FORWARD_RIGHT: 0.1290 | BACKWARD: 0.1803 | Selected: TURN_RIGHT (prob: 0.1495)
Episode 3 | Step 57 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.206, 0.646, 0.384] | Action Distribution: FORWARD: 0.1405 | TURN_LEFT: 0.2320 | TURN_RIGHT: 0.1526 | FORWARD_LEFT: 0.1661 | FORWARD_RIGHT: 0.1304 | BACKWARD: 0.1784 | Selected: TURN_LEFT (prob: 0.2320)
Episode 3 | Step 58 | State: [1.000, 0.064, 0.000, 0.000, 0.058, 0.209, 0.606, 0.502] | Action Distribution: FORWARD: 0.1414 | TURN_LEFT: 0.2329 | TURN_RIGHT: 0.1495 | FORWARD_LEFT: 0.1672 | FORWARD_RIGHT: 0.1287 | BACKWARD: 0.1804 | Selected: TURN_LEFT (prob: 0.2329)
Episode 3 | Step 59 | State: [0.994, 0.064, 0.000, 0.000, 0.058, 0.170, 0.588, 0.648] | Action Distribution: FORWARD: 0.1416 | TURN_LEFT: 0.2356 | TURN_RIGHT: 0.1460 | FORWARD_LEFT: 0.1706 | FORWARD_RIGHT: 0.1266 | BACKWARD: 0.1797 | Selected: TURN_LEFT (prob: 0.2356)
Episode 3 | Step 60 | State: [0.662, 0.064, 0.000, 0.000, 0.058, 0.157, 0.578, 0.816] | Action Distribution: FORWARD: 0.1462 | TURN_LEFT: 0.2171 | TURN_RIGHT: 0.1467 | FORWARD_LEFT: 0.1735 | FORWARD_RIGHT: 0.1287 | BACKWARD: 0.1877 | Selected: TURN_LEFT (prob: 0.2171)
Episode 3 | Step 61 | State: [0.446, 0.066, 0.000, 0.000, 0.058, 0.121, 0.586, 0.995] | Action Distribution: FORWARD: 0.1400 | TURN_LEFT: 0.2110 | TURN_RIGHT: 0.1410 | FORWARD_LEFT: 0.1757 | FORWARD_RIGHT: 0.1265 | BACKWARD: 0.2059 | Selected: TURN_LEFT (prob: 0.2110)
Episode 3 | Step 62 | State: [0.303, 0.064, 0.000, 0.000, 0.058, 0.089, 0.578, 1.000] | Action Distribution: FORWARD: 0.1361 | TURN_LEFT: 0.2102 | TURN_RIGHT: 0.1407 | FORWARD_LEFT: 0.1774 | FORWARD_RIGHT: 0.1253 | BACKWARD: 0.2103 | Selected: BACKWARD (prob: 0.2103)
Episode 3 | Step 63 | State: [0.559, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.601] | Action Distribution: FORWARD: 0.1483 | TURN_LEFT: 0.2148 | TURN_RIGHT: 0.1484 | FORWARD_LEFT: 0.1738 | FORWARD_RIGHT: 0.1316 | BACKWARD: 0.1830 | Selected: FORWARD_RIGHT (prob: 0.1316)
Episode 3 | Step 64 | State: [0.518, 0.169, 0.000, 0.000, 0.058, 0.102, 0.732, 0.154] | Action Distribution: FORWARD: 0.1534 | TURN_LEFT: 0.2089 | TURN_RIGHT: 0.1467 | FORWARD_LEFT: 0.1711 | FORWARD_RIGHT: 0.1424 | BACKWARD: 0.1774 | Selected: TURN_LEFT (prob: 0.2089)
Episode 3 | Step 65 | State: [0.508, 0.158, 0.000, 0.000, 0.057, 0.095, 0.724, 0.149] | Action Distribution: FORWARD: 0.1537 | TURN_LEFT: 0.2085 | TURN_RIGHT: 0.1471 | FORWARD_LEFT: 0.1711 | FORWARD_RIGHT: 0.1425 | BACKWARD: 0.1770 | Selected: TURN_LEFT (prob: 0.2085)
Episode 3 | Step 66 | State: [0.498, 0.120, 0.000, 0.000, 0.058, 0.059, 0.691, 0.123] | Action Distribution: FORWARD: 0.1536 | TURN_LEFT: 0.2084 | TURN_RIGHT: 0.1489 | FORWARD_LEFT: 0.1703 | FORWARD_RIGHT: 0.1430 | BACKWARD: 0.1757 | Selected: TURN_LEFT (prob: 0.2084)
Episode 3 | Step 67 | State: [0.479, 0.111, 0.000, 0.000, 0.058, 0.059, 0.672, 0.094] | Action Distribution: FORWARD: 0.1543 | TURN_LEFT: 0.2074 | TURN_RIGHT: 0.1493 | FORWARD_LEFT: 0.1699 | FORWARD_RIGHT: 0.1439 | BACKWARD: 0.1752 | Selected: TURN_LEFT (prob: 0.2074)
Episode 3 | Step 68 | State: [0.455, 0.085, 0.000, 0.000, 0.058, 0.059, 0.650, 0.080] | Action Distribution: FORWARD: 0.1548 | TURN_LEFT: 0.2059 | TURN_RIGHT: 0.1505 | FORWARD_LEFT: 0.1695 | FORWARD_RIGHT: 0.1445 | BACKWARD: 0.1748 | Selected: TURN_LEFT (prob: 0.2059)
Episode 3 | Step 69 | State: [0.423, 0.085, 0.000, 0.000, 0.083, 0.059, 0.636, 0.059] | Action Distribution: FORWARD: 0.1558 | TURN_LEFT: 0.2056 | TURN_RIGHT: 0.1504 | FORWARD_LEFT: 0.1694 | FORWARD_RIGHT: 0.1445 | BACKWARD: 0.1743 | Selected: TURN_LEFT (prob: 0.2056)
Episode 3 | Step 70 | State: [0.389, 0.107, 0.000, 0.000, 0.086, 0.059, 0.624, 0.059] | Action Distribution: FORWARD: 0.1570 | TURN_LEFT: 0.2044 | TURN_RIGHT: 0.1493 | FORWARD_LEFT: 0.1699 | FORWARD_RIGHT: 0.1451 | BACKWARD: 0.1744 | Selected: TURN_RIGHT (prob: 0.1493)
Episode 3 | Step 71 | State: [0.425, 0.085, 0.000, 0.000, 0.083, 0.059, 0.636, 0.059] | Action Distribution: FORWARD: 0.1560 | TURN_LEFT: 0.2055 | TURN_RIGHT: 0.1505 | FORWARD_LEFT: 0.1695 | FORWARD_RIGHT: 0.1443 | BACKWARD: 0.1743 | Selected: FORWARD_RIGHT (prob: 0.1443)
Episode 3 | Step 72 | State: [0.064, 0.064, 0.000, 0.000, 0.059, 0.332, 0.578, 0.154] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1851 | TURN_RIGHT: 0.1557 | FORWARD_LEFT: 0.1758 | FORWARD_RIGHT: 0.1432 | BACKWARD: 0.1748 | Selected: TURN_LEFT (prob: 0.1851)
Episode 3 | Step 73 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.331, 0.578, 0.154] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1852 | TURN_RIGHT: 0.1556 | FORWARD_LEFT: 0.1758 | FORWARD_RIGHT: 0.1431 | BACKWARD: 0.1749 | Selected: TURN_LEFT (prob: 0.1852)
Episode 3 | Step 74 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.192, 0.578, 0.121] | Action Distribution: FORWARD: 0.1642 | TURN_LEFT: 0.1893 | TURN_RIGHT: 0.1508 | FORWARD_LEFT: 0.1778 | FORWARD_RIGHT: 0.1448 | BACKWARD: 0.1731 | Selected: TURN_LEFT (prob: 0.1893)
Episode 3 | Step 75 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.090] | Action Distribution: FORWARD: 0.1636 | TURN_LEFT: 0.1935 | TURN_RIGHT: 0.1469 | FORWARD_LEFT: 0.1768 | FORWARD_RIGHT: 0.1461 | BACKWARD: 0.1731 | Selected: FORWARD (prob: 0.1636)
Episode 3 | Step 76 | State: [0.000, 0.096, 0.000, 0.000, 0.629, 0.412, 0.042, 0.337] | Action Distribution: FORWARD: 0.1648 | TURN_LEFT: 0.1941 | TURN_RIGHT: 0.1670 | FORWARD_LEFT: 0.1724 | FORWARD_RIGHT: 0.1291 | BACKWARD: 0.1727 | Selected: TURN_LEFT (prob: 0.1941)
Episode 3 | Step 77 | State: [0.064, 0.197, 0.000, 0.000, 0.058, 0.128, 0.578, 0.059] | Action Distribution: FORWARD: 0.1654 | TURN_LEFT: 0.1907 | TURN_RIGHT: 0.1443 | FORWARD_LEFT: 0.1791 | FORWARD_RIGHT: 0.1477 | BACKWARD: 0.1728 | Selected: TURN_LEFT (prob: 0.1907)
Episode 3 | Step 78 | State: [0.064, 0.282, 0.000, 0.000, 0.058, 0.093, 0.578, 0.305] | Action Distribution: FORWARD: 0.1586 | TURN_LEFT: 0.1938 | TURN_RIGHT: 0.1409 | FORWARD_LEFT: 0.1797 | FORWARD_RIGHT: 0.1414 | BACKWARD: 0.1855 | Selected: FORWARD_LEFT (prob: 0.1797)
Episode 3 | Step 79 | State: [0.066, 0.134, 0.000, 0.000, 0.057, 0.058, 0.600, 0.058] | Action Distribution: FORWARD: 0.1645 | TURN_LEFT: 0.1941 | TURN_RIGHT: 0.1436 | FORWARD_LEFT: 0.1776 | FORWARD_RIGHT: 0.1471 | BACKWARD: 0.1731 | Selected: TURN_LEFT (prob: 0.1941)
Episode 3 | Step 80 | State: [0.064, 0.095, 0.000, 0.000, 0.058, 0.059, 0.600, 0.059] | Action Distribution: FORWARD: 0.1646 | TURN_LEFT: 0.1941 | TURN_RIGHT: 0.1449 | FORWARD_LEFT: 0.1769 | FORWARD_RIGHT: 0.1466 | BACKWARD: 0.1729 | Selected: TURN_LEFT (prob: 0.1941)
Episode 3 | Step 81 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.612, 0.059] | Action Distribution: FORWARD: 0.1646 | TURN_LEFT: 0.1946 | TURN_RIGHT: 0.1456 | FORWARD_LEFT: 0.1766 | FORWARD_RIGHT: 0.1460 | BACKWARD: 0.1726 | Selected: FORWARD (prob: 0.1646)
Episode 3 | Step 82 | State: [0.303, 0.089, 0.000, 0.000, 0.059, 0.905, 0.577, 0.059] | Action Distribution: FORWARD: 0.1594 | TURN_LEFT: 0.1886 | TURN_RIGHT: 0.1711 | FORWARD_LEFT: 0.1614 | FORWARD_RIGHT: 0.1335 | BACKWARD: 0.1861 | Selected: FORWARD_LEFT (prob: 0.1614)
Episode 3 | Step 83 | State: [0.064, 0.123, 0.000, 0.000, 0.316, 0.428, 0.846, 0.059] | Action Distribution: FORWARD: 0.1674 | TURN_LEFT: 0.1927 | TURN_RIGHT: 0.1497 | FORWARD_LEFT: 0.1804 | FORWARD_RIGHT: 0.1342 | BACKWARD: 0.1756 | Selected: TURN_LEFT (prob: 0.1927)
Episode 3 | Step 84 | State: [0.124, 0.064, 0.000, 0.000, 0.386, 0.420, 0.882, 0.059] | Action Distribution: FORWARD: 0.1651 | TURN_LEFT: 0.1964 | TURN_RIGHT: 0.1502 | FORWARD_LEFT: 0.1789 | FORWARD_RIGHT: 0.1327 | BACKWARD: 0.1768 | Selected: TURN_LEFT (prob: 0.1964)
Episode 3 | Step 85 | State: [0.207, 0.064, 0.000, 0.000, 0.410, 0.403, 0.816, 0.059] | Action Distribution: FORWARD: 0.1635 | TURN_LEFT: 0.1973 | TURN_RIGHT: 0.1513 | FORWARD_LEFT: 0.1751 | FORWARD_RIGHT: 0.1340 | BACKWARD: 0.1787 | Selected: FORWARD_LEFT (prob: 0.1751)
Episode 3 | Step 86 | State: [0.065, 0.064, 0.000, 0.000, 1.000, 1.000, 0.607, 0.059] | Action Distribution: FORWARD: 0.1688 | TURN_LEFT: 0.2101 | TURN_RIGHT: 0.1723 | FORWARD_LEFT: 0.1654 | FORWARD_RIGHT: 0.1127 | BACKWARD: 0.1707 | Selected: TURN_LEFT (prob: 0.2101)
Episode 3 | Step 87 | State: [0.064, 0.064, 0.000, 0.000, 1.000, 1.000, 0.604, 0.059] | Action Distribution: FORWARD: 0.1689 | TURN_LEFT: 0.2102 | TURN_RIGHT: 0.1724 | FORWARD_LEFT: 0.1652 | FORWARD_RIGHT: 0.1126 | BACKWARD: 0.1707 | Selected: TURN_LEFT (prob: 0.2102)
Episode 3 | Step 88 | State: [0.086, 0.064, 0.000, 0.000, 0.772, 1.000, 0.596, 0.059] | Action Distribution: FORWARD: 0.1706 | TURN_LEFT: 0.2010 | TURN_RIGHT: 0.1725 | FORWARD_LEFT: 0.1658 | FORWARD_RIGHT: 0.1182 | BACKWARD: 0.1719 | Selected: TURN_LEFT (prob: 0.2010)
Episode 3 | Step 89 | State: [0.088, 0.064, 0.000, 0.000, 0.405, 1.000, 0.588, 0.059] | Action Distribution: FORWARD: 0.1693 | TURN_LEFT: 0.1889 | TURN_RIGHT: 0.1732 | FORWARD_LEFT: 0.1653 | FORWARD_RIGHT: 0.1251 | BACKWARD: 0.1781 | Selected: TURN_LEFT (prob: 0.1889)
Episode 3 | Step 90 | State: [0.111, 0.064, 0.000, 0.000, 0.320, 1.000, 0.587, 0.059] | Action Distribution: FORWARD: 0.1686 | TURN_LEFT: 0.1875 | TURN_RIGHT: 0.1733 | FORWARD_LEFT: 0.1641 | FORWARD_RIGHT: 0.1266 | BACKWARD: 0.1798 | Selected: TURN_LEFT (prob: 0.1875)
Episode 3 | Step 91 | State: [0.115, 0.064, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1834 | TURN_RIGHT: 0.1738 | FORWARD_LEFT: 0.1593 | FORWARD_RIGHT: 0.1312 | BACKWARD: 0.1869 | Selected: BACKWARD (prob: 0.1869)
Episode 3 | Step 92 | State: [1.000, 0.065, 0.000, 0.000, 0.078, 0.203, 0.585, 0.059] | Action Distribution: FORWARD: 0.1414 | TURN_LEFT: 0.2309 | TURN_RIGHT: 0.1622 | FORWARD_LEFT: 0.1665 | FORWARD_RIGHT: 0.1315 | BACKWARD: 0.1674 | Selected: TURN_LEFT (prob: 0.2309)
Episode 3 | Step 93 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.190, 0.578, 0.059] | Action Distribution: FORWARD: 0.1663 | TURN_LEFT: 0.1896 | TURN_RIGHT: 0.1485 | FORWARD_LEFT: 0.1776 | FORWARD_RIGHT: 0.1459 | BACKWARD: 0.1722 | Selected: BACKWARD (prob: 0.1722)
Episode 3 | Step 94 | State: [1.000, 0.064, 0.000, 0.000, 0.195, 0.102, 0.578, 0.174] | Action Distribution: FORWARD: 0.1420 | TURN_LEFT: 0.2405 | TURN_RIGHT: 0.1586 | FORWARD_LEFT: 0.1703 | FORWARD_RIGHT: 0.1212 | BACKWARD: 0.1674 | Selected: TURN_LEFT (prob: 0.2405)
Episode 3 | Step 95 | State: [1.000, 0.064, 0.000, 0.000, 0.201, 0.080, 0.578, 0.164] | Action Distribution: FORWARD: 0.1421 | TURN_LEFT: 0.2413 | TURN_RIGHT: 0.1587 | FORWARD_LEFT: 0.1706 | FORWARD_RIGHT: 0.1206 | BACKWARD: 0.1665 | Selected: TURN_LEFT (prob: 0.2413)
Episode 3 | Step 96 | State: [1.000, 0.064, 0.000, 0.000, 0.205, 0.072, 0.578, 0.135] | Action Distribution: FORWARD: 0.1423 | TURN_LEFT: 0.2415 | TURN_RIGHT: 0.1595 | FORWARD_LEFT: 0.1705 | FORWARD_RIGHT: 0.1208 | BACKWARD: 0.1654 | Selected: TURN_LEFT (prob: 0.2415)
Episode 3 | Step 97 | State: [1.000, 0.071, 0.000, 0.000, 0.207, 0.080, 0.579, 0.108] | Action Distribution: FORWARD: 0.1426 | TURN_LEFT: 0.2410 | TURN_RIGHT: 0.1602 | FORWARD_LEFT: 0.1701 | FORWARD_RIGHT: 0.1215 | BACKWARD: 0.1647 | Selected: TURN_LEFT (prob: 0.2410)
Episode 3 | Step 98 | State: [1.000, 0.089, 0.000, 0.000, 0.208, 0.103, 0.578, 0.104] | Action Distribution: FORWARD: 0.1429 | TURN_LEFT: 0.2402 | TURN_RIGHT: 0.1599 | FORWARD_LEFT: 0.1699 | FORWARD_RIGHT: 0.1222 | BACKWARD: 0.1650 | Selected: TURN_LEFT (prob: 0.2402)
Episode 3 | Step 99 | State: [0.064, 0.120, 0.000, 0.000, 0.207, 0.109, 0.578, 0.081] | Action Distribution: FORWARD: 0.1646 | TURN_LEFT: 0.1940 | TURN_RIGHT: 0.1459 | FORWARD_LEFT: 0.1775 | FORWARD_RIGHT: 0.1417 | BACKWARD: 0.1763 | Selected: TURN_LEFT (prob: 0.1940)
Episode 3 | Step 100 | State: [0.064, 0.147, 0.000, 0.000, 0.204, 0.136, 0.578, 0.059] | Action Distribution: FORWARD: 0.1659 | TURN_LEFT: 0.1928 | TURN_RIGHT: 0.1454 | FORWARD_LEFT: 0.1777 | FORWARD_RIGHT: 0.1428 | BACKWARD: 0.1755 | Selected: FORWARD_LEFT (prob: 0.1777)
Episode 4 | Step 1 | State: [0.064, 0.143, 0.000, 0.000, 0.081, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1697 | TURN_LEFT: 0.1815 | TURN_RIGHT: 0.1716 | FORWARD_LEFT: 0.1592 | FORWARD_RIGHT: 0.1314 | BACKWARD: 0.1866 | Selected: BACKWARD (prob: 0.1866)
Episode 4 | Step 2 | State: [1.000, 1.000, 0.000, 0.000, 0.058, 0.388, 1.000, 0.161] | Action Distribution: FORWARD: 0.1527 | TURN_LEFT: 0.2329 | TURN_RIGHT: 0.1178 | FORWARD_LEFT: 0.1734 | FORWARD_RIGHT: 0.1335 | BACKWARD: 0.1897 | Selected: TURN_LEFT (prob: 0.2329)
Episode 4 | Step 3 | State: [1.000, 1.000, 0.000, 0.000, 0.059, 0.342, 1.000, 0.138] | Action Distribution: FORWARD: 0.1529 | TURN_LEFT: 0.2332 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.1734 | FORWARD_RIGHT: 0.1338 | BACKWARD: 0.1887 | Selected: TURN_LEFT (prob: 0.2332)
Episode 4 | Step 4 | State: [1.000, 1.000, 0.000, 0.000, 0.058, 0.294, 1.000, 0.110] | Action Distribution: FORWARD: 0.1528 | TURN_LEFT: 0.2338 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.1735 | FORWARD_RIGHT: 0.1346 | BACKWARD: 0.1874 | Selected: TURN_LEFT (prob: 0.2338)
Episode 4 | Step 5 | State: [1.000, 1.000, 0.000, 0.000, 0.058, 0.253, 1.000, 0.097] | Action Distribution: FORWARD: 0.1528 | TURN_LEFT: 0.2341 | TURN_RIGHT: 0.1179 | FORWARD_LEFT: 0.1738 | FORWARD_RIGHT: 0.1350 | BACKWARD: 0.1864 | Selected: TURN_LEFT (prob: 0.2341)
Episode 4 | Step 6 | State: [1.000, 1.000, 0.000, 0.000, 0.059, 0.214, 1.000, 0.080] | Action Distribution: FORWARD: 0.1528 | TURN_LEFT: 0.2343 | TURN_RIGHT: 0.1179 | FORWARD_LEFT: 0.1741 | FORWARD_RIGHT: 0.1354 | BACKWARD: 0.1854 | Selected: TURN_RIGHT (prob: 0.1179)
Episode 4 | Step 7 | State: [1.000, 1.000, 0.000, 0.000, 0.058, 0.252, 1.000, 0.097] | Action Distribution: FORWARD: 0.1533 | TURN_LEFT: 0.2330 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.1743 | FORWARD_RIGHT: 0.1348 | BACKWARD: 0.1865 | Selected: TURN_LEFT (prob: 0.2330)
Episode 4 | Step 8 | State: [1.000, 1.000, 0.000, 0.000, 0.059, 0.215, 1.000, 0.081] | Action Distribution: FORWARD: 0.1533 | TURN_LEFT: 0.2332 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.1746 | FORWARD_RIGHT: 0.1353 | BACKWARD: 0.1856 | Selected: TURN_LEFT (prob: 0.2332)
Episode 4 | Step 9 | State: [1.000, 1.000, 0.000, 0.000, 0.058, 0.166, 1.000, 0.059] | Action Distribution: FORWARD: 0.1534 | TURN_LEFT: 0.2335 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.1749 | FORWARD_RIGHT: 0.1358 | BACKWARD: 0.1845 | Selected: TURN_LEFT (prob: 0.2335)
Episode 4 | Step 10 | State: [1.000, 1.000, 0.000, 0.000, 0.083, 0.125, 1.000, 0.059] | Action Distribution: FORWARD: 0.1537 | TURN_LEFT: 0.2349 | TURN_RIGHT: 0.1183 | FORWARD_LEFT: 0.1754 | FORWARD_RIGHT: 0.1345 | BACKWARD: 0.1833 | Selected: TURN_LEFT (prob: 0.2349)
Episode 4 | Step 11 | State: [1.000, 1.000, 0.000, 0.000, 0.111, 0.111, 1.000, 0.059] | Action Distribution: FORWARD: 0.1538 | TURN_LEFT: 0.2360 | TURN_RIGHT: 0.1187 | FORWARD_LEFT: 0.1757 | FORWARD_RIGHT: 0.1332 | BACKWARD: 0.1826 | Selected: TURN_LEFT (prob: 0.2360)
Episode 4 | Step 12 | State: [1.000, 1.000, 0.000, 0.000, 0.116, 0.083, 1.000, 0.059] | Action Distribution: FORWARD: 0.1541 | TURN_LEFT: 0.2362 | TURN_RIGHT: 0.1188 | FORWARD_LEFT: 0.1762 | FORWARD_RIGHT: 0.1328 | BACKWARD: 0.1819 | Selected: TURN_LEFT (prob: 0.2362)
Episode 4 | Step 13 | State: [1.000, 1.000, 0.000, 0.000, 0.139, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1545 | TURN_LEFT: 0.2374 | TURN_RIGHT: 0.1190 | FORWARD_LEFT: 0.1768 | FORWARD_RIGHT: 0.1315 | BACKWARD: 0.1809 | Selected: TURN_LEFT (prob: 0.2374)
Episode 4 | Step 14 | State: [1.000, 1.000, 0.000, 0.000, 0.159, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1547 | TURN_LEFT: 0.2378 | TURN_RIGHT: 0.1193 | FORWARD_LEFT: 0.1772 | FORWARD_RIGHT: 0.1305 | BACKWARD: 0.1804 | Selected: TURN_LEFT (prob: 0.2378)
Episode 4 | Step 15 | State: [1.000, 1.000, 0.000, 0.000, 0.139, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1552 | TURN_LEFT: 0.2360 | TURN_RIGHT: 0.1191 | FORWARD_LEFT: 0.1776 | FORWARD_RIGHT: 0.1314 | BACKWARD: 0.1808 | Selected: TURN_LEFT (prob: 0.2360)
Episode 4 | Step 16 | State: [1.000, 1.000, 0.000, 0.000, 0.110, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1557 | TURN_LEFT: 0.2337 | TURN_RIGHT: 0.1187 | FORWARD_LEFT: 0.1780 | FORWARD_RIGHT: 0.1325 | BACKWARD: 0.1814 | Selected: TURN_RIGHT (prob: 0.1187)
Episode 4 | Step 17 | State: [1.000, 1.000, 0.000, 0.000, 0.138, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1559 | TURN_LEFT: 0.2347 | TURN_RIGHT: 0.1190 | FORWARD_LEFT: 0.1784 | FORWARD_RIGHT: 0.1313 | BACKWARD: 0.1807 | Selected: TURN_LEFT (prob: 0.2347)
Episode 4 | Step 18 | State: [1.000, 1.000, 0.000, 0.000, 0.110, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1564 | TURN_LEFT: 0.2324 | TURN_RIGHT: 0.1186 | FORWARD_LEFT: 0.1789 | FORWARD_RIGHT: 0.1325 | BACKWARD: 0.1813 | Selected: TURN_LEFT (prob: 0.2324)
Episode 4 | Step 19 | State: [1.000, 1.000, 0.000, 0.000, 0.104, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1569 | TURN_LEFT: 0.2313 | TURN_RIGHT: 0.1184 | FORWARD_LEFT: 0.1795 | FORWARD_RIGHT: 0.1327 | BACKWARD: 0.1813 | Selected: TURN_LEFT (prob: 0.2313)
Episode 4 | Step 20 | State: [1.000, 1.000, 0.000, 0.000, 0.080, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1574 | TURN_LEFT: 0.2294 | TURN_RIGHT: 0.1179 | FORWARD_LEFT: 0.1803 | FORWARD_RIGHT: 0.1336 | BACKWARD: 0.1815 | Selected: FORWARD_RIGHT (prob: 0.1336)
Episode 4 | Step 21 | State: [0.128, 0.212, 0.000, 0.000, 0.058, 0.235, 0.624, 0.421] | Action Distribution: FORWARD: 0.1581 | TURN_LEFT: 0.1941 | TURN_RIGHT: 0.1396 | FORWARD_LEFT: 0.1800 | FORWARD_RIGHT: 0.1350 | BACKWARD: 0.1931 | Selected: TURN_LEFT (prob: 0.1941)
Episode 4 | Step 22 | State: [0.108, 0.208, 0.000, 0.000, 0.058, 0.231, 0.625, 0.559] | Action Distribution: FORWARD: 0.1529 | TURN_LEFT: 0.1977 | TURN_RIGHT: 0.1363 | FORWARD_LEFT: 0.1801 | FORWARD_RIGHT: 0.1311 | BACKWARD: 0.2019 | Selected: BACKWARD (prob: 0.2019)
Episode 4 | Step 23 | State: [1.000, 1.000, 0.000, 0.000, 0.193, 0.179, 1.000, 0.163] | Action Distribution: FORWARD: 0.1576 | TURN_LEFT: 0.2293 | TURN_RIGHT: 0.1209 | FORWARD_LEFT: 0.1815 | FORWARD_RIGHT: 0.1269 | BACKWARD: 0.1838 | Selected: TURN_LEFT (prob: 0.2293)
Episode 4 | Step 24 | State: [1.000, 1.000, 0.000, 0.000, 0.070, 0.111, 1.000, 0.067] | Action Distribution: FORWARD: 0.1590 | TURN_LEFT: 0.2249 | TURN_RIGHT: 0.1178 | FORWARD_LEFT: 0.1819 | FORWARD_RIGHT: 0.1337 | BACKWARD: 0.1827 | Selected: TURN_LEFT (prob: 0.2249)
Episode 4 | Step 25 | State: [1.000, 1.000, 0.000, 0.000, 0.096, 0.081, 1.000, 0.060] | Action Distribution: FORWARD: 0.1593 | TURN_LEFT: 0.2261 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.1826 | FORWARD_RIGHT: 0.1326 | BACKWARD: 0.1815 | Selected: TURN_LEFT (prob: 0.2261)
