Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.086, 0.167, 0.000, 0.000, 1.000, 1.000, 0.617, 0.059] | Action Distribution: FORWARD: 0.1339 | TURN_LEFT: 0.1447 | TURN_RIGHT: 0.1762 | FORWARD_LEFT: 0.1968 | FORWARD_RIGHT: 0.1598 | BACKWARD: 0.1886 | Selected: FORWARD_RIGHT (prob: 0.1598)
Episode 4 | Step 75 | State: [0.131, 0.230, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1363 | TURN_LEFT: 0.1369 | TURN_RIGHT: 0.1353 | FORWARD_LEFT: 0.2163 | FORWARD_RIGHT: 0.1627 | BACKWARD: 0.2125 | Selected: FORWARD_LEFT (prob: 0.2163)
Episode 4 | Step 76 | State: [0.091, 0.290, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1355 | TURN_LEFT: 0.1363 | TURN_RIGHT: 0.1348 | FORWARD_LEFT: 0.2184 | FORWARD_RIGHT: 0.1640 | BACKWARD: 0.2109 | Selected: FORWARD_LEFT (prob: 0.2184)
Episode 4 | Step 77 | State: [0.064, 0.341, 0.000, 0.000, 0.058, 0.542, 0.586, 0.059] | Action Distribution: FORWARD: 0.1402 | TURN_LEFT: 0.1461 | TURN_RIGHT: 0.1363 | FORWARD_LEFT: 0.2178 | FORWARD_RIGHT: 0.1599 | BACKWARD: 0.1997 | Selected: FORWARD_LEFT (prob: 0.2178)
Episode 4 | Step 78 | State: [0.064, 0.372, 0.000, 0.000, 0.058, 0.059, 0.596, 0.059] | Action Distribution: FORWARD: 0.1514 | TURN_LEFT: 0.1448 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2243 | FORWARD_RIGHT: 0.1543 | BACKWARD: 0.1933 | Selected: FORWARD_LEFT (prob: 0.2243)
Episode 4 | Step 79 | State: [0.064, 0.376, 0.000, 0.000, 0.058, 0.059, 0.608, 0.103] | Action Distribution: FORWARD: 0.1502 | TURN_LEFT: 0.1437 | TURN_RIGHT: 0.1305 | FORWARD_LEFT: 0.2281 | FORWARD_RIGHT: 0.1534 | BACKWARD: 0.1941 | Selected: FORWARD_LEFT (prob: 0.2281)
Episode 4 | Step 80 | State: [0.064, 0.353, 0.000, 0.000, 0.058, 0.059, 0.611, 0.133] | Action Distribution: FORWARD: 0.1495 | TURN_LEFT: 0.1437 | TURN_RIGHT: 0.1299 | FORWARD_LEFT: 0.2293 | FORWARD_RIGHT: 0.1533 | BACKWARD: 0.1943 | Selected: FORWARD_LEFT (prob: 0.2293)
Episode 4 | Step 81 | State: [0.064, 1.000, 0.000, 0.000, 0.058, 0.059, 0.620, 0.144] | Action Distribution: FORWARD: 0.1435 | TURN_LEFT: 0.1181 | TURN_RIGHT: 0.1188 | FORWARD_LEFT: 0.2663 | FORWARD_RIGHT: 0.1506 | BACKWARD: 0.2027 | Selected: FORWARD_LEFT (prob: 0.2663)
Episode 4 | Step 82 | State: [0.064, 1.000, 0.000, 0.000, 0.058, 0.111, 0.620, 0.159] | Action Distribution: FORWARD: 0.1415 | TURN_LEFT: 0.1180 | TURN_RIGHT: 0.1186 | FORWARD_LEFT: 0.2676 | FORWARD_RIGHT: 0.1510 | BACKWARD: 0.2033 | Selected: FORWARD_LEFT (prob: 0.2676)
Episode 4 | Step 83 | State: [0.064, 0.996, 0.000, 0.000, 0.058, 0.165, 0.764, 0.220] | Action Distribution: FORWARD: 0.1372 | TURN_LEFT: 0.1185 | TURN_RIGHT: 0.1149 | FORWARD_LEFT: 0.2753 | FORWARD_RIGHT: 0.1480 | BACKWARD: 0.2062 | Selected: FORWARD_LEFT (prob: 0.2753)
Episode 4 | Step 84 | State: [0.064, 0.418, 0.000, 0.000, 0.058, 0.180, 0.739, 0.261] | Action Distribution: FORWARD: 0.1412 | TURN_LEFT: 0.1398 | TURN_RIGHT: 0.1243 | FORWARD_LEFT: 0.2446 | FORWARD_RIGHT: 0.1514 | BACKWARD: 0.1987 | Selected: FORWARD_LEFT (prob: 0.2446)
Episode 4 | Step 85 | State: [0.064, 0.171, 0.000, 0.000, 0.058, 0.105, 0.704, 0.329] | Action Distribution: FORWARD: 0.1433 | TURN_LEFT: 0.1441 | TURN_RIGHT: 0.1255 | FORWARD_LEFT: 0.2378 | FORWARD_RIGHT: 0.1537 | BACKWARD: 0.1956 | Selected: FORWARD_LEFT (prob: 0.2378)
Episode 4 | Step 86 | State: [0.064, 0.129, 0.000, 0.000, 0.058, 0.059, 0.652, 0.436] | Action Distribution: FORWARD: 0.1408 | TURN_LEFT: 0.1425 | TURN_RIGHT: 0.1241 | FORWARD_LEFT: 0.2402 | FORWARD_RIGHT: 0.1528 | BACKWARD: 0.1996 | Selected: FORWARD_LEFT (prob: 0.2402)
Episode 4 | Step 87 | State: [0.096, 0.064, 0.000, 0.000, 0.058, 0.059, 0.607, 0.635] | Action Distribution: FORWARD: 0.1335 | TURN_LEFT: 0.1379 | TURN_RIGHT: 0.1209 | FORWARD_LEFT: 0.2497 | FORWARD_RIGHT: 0.1517 | BACKWARD: 0.2064 | Selected: FORWARD_RIGHT (prob: 0.1517)
Episode 4 | Step 88 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.609, 1.000] | Action Distribution: FORWARD: 0.1230 | TURN_LEFT: 0.1294 | TURN_RIGHT: 0.1092 | FORWARD_LEFT: 0.2779 | FORWARD_RIGHT: 0.1473 | BACKWARD: 0.2133 | Selected: FORWARD_LEFT (prob: 0.2779)
Episode 4 | Step 89 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.595, 1.000] | Action Distribution: FORWARD: 0.1232 | TURN_LEFT: 0.1292 | TURN_RIGHT: 0.1091 | FORWARD_LEFT: 0.2779 | FORWARD_RIGHT: 0.1476 | BACKWARD: 0.2130 | Selected: FORWARD_LEFT (prob: 0.2779)
Episode 4 | Step 90 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.585, 1.000] | Action Distribution: FORWARD: 0.1233 | TURN_LEFT: 0.1290 | TURN_RIGHT: 0.1091 | FORWARD_LEFT: 0.2781 | FORWARD_RIGHT: 0.1478 | BACKWARD: 0.2127 | Selected: BACKWARD (prob: 0.2127)
Episode 4 | Step 91 | State: [0.088, 0.064, 0.000, 0.000, 0.058, 0.059, 0.586, 1.000] | Action Distribution: FORWARD: 0.1232 | TURN_LEFT: 0.1280 | TURN_RIGHT: 0.1088 | FORWARD_LEFT: 0.2787 | FORWARD_RIGHT: 0.1481 | BACKWARD: 0.2132 | Selected: FORWARD_LEFT (prob: 0.2787)
Episode 4 | Step 92 | State: [0.085, 0.064, 0.000, 0.000, 0.058, 0.066, 0.578, 1.000] | Action Distribution: FORWARD: 0.1233 | TURN_LEFT: 0.1279 | TURN_RIGHT: 0.1088 | FORWARD_LEFT: 0.2789 | FORWARD_RIGHT: 0.1484 | BACKWARD: 0.2126 | Selected: FORWARD_LEFT (prob: 0.2789)
Episode 4 | Step 93 | State: [0.064, 0.112, 0.000, 0.000, 0.058, 0.107, 0.578, 1.000] | Action Distribution: FORWARD: 0.1236 | TURN_LEFT: 0.1272 | TURN_RIGHT: 0.1081 | FORWARD_LEFT: 0.2813 | FORWARD_RIGHT: 0.1493 | BACKWARD: 0.2104 | Selected: FORWARD_LEFT (prob: 0.2813)
Episode 4 | Step 94 | State: [0.064, 0.390, 0.000, 0.000, 0.779, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1132 | TURN_LEFT: 0.1113 | TURN_RIGHT: 0.0960 | FORWARD_LEFT: 0.2998 | FORWARD_RIGHT: 0.1386 | BACKWARD: 0.2411 | Selected: BACKWARD (prob: 0.2411)
Episode 4 | Step 95 | State: [0.066, 0.540, 0.000, 0.000, 0.401, 0.079, 0.588, 1.000] | Action Distribution: FORWARD: 0.1189 | TURN_LEFT: 0.1135 | TURN_RIGHT: 0.0947 | FORWARD_LEFT: 0.3053 | FORWARD_RIGHT: 0.1418 | BACKWARD: 0.2257 | Selected: FORWARD_LEFT (prob: 0.3053)
Episode 4 | Step 96 | State: [0.064, 0.403, 0.000, 0.000, 1.000, 0.059, 0.597, 1.000] | Action Distribution: FORWARD: 0.1091 | TURN_LEFT: 0.1075 | TURN_RIGHT: 0.0935 | FORWARD_LEFT: 0.3061 | FORWARD_RIGHT: 0.1348 | BACKWARD: 0.2490 | Selected: FORWARD_LEFT (prob: 0.3061)
Episode 4 | Step 97 | State: [0.064, 0.098, 0.000, 0.000, 1.000, 0.059, 0.662, 1.000] | Action Distribution: FORWARD: 0.1062 | TURN_LEFT: 0.1179 | TURN_RIGHT: 0.0998 | FORWARD_LEFT: 0.2900 | FORWARD_RIGHT: 0.1347 | BACKWARD: 0.2514 | Selected: FORWARD_LEFT (prob: 0.2900)
Episode 4 | Step 98 | State: [0.148, 0.065, 0.000, 0.000, 1.000, 0.851, 0.607, 1.000] | Action Distribution: FORWARD: 0.0982 | TURN_LEFT: 0.1179 | TURN_RIGHT: 0.1019 | FORWARD_LEFT: 0.2774 | FORWARD_RIGHT: 0.1467 | BACKWARD: 0.2579 | Selected: BACKWARD (prob: 0.2579)
Episode 4 | Step 99 | State: [0.272, 0.064, 0.000, 0.000, 1.000, 0.059, 0.619, 0.059] | Action Distribution: FORWARD: 0.1370 | TURN_LEFT: 0.1343 | TURN_RIGHT: 0.1261 | FORWARD_LEFT: 0.2282 | FORWARD_RIGHT: 0.1477 | BACKWARD: 0.2266 | Selected: FORWARD_LEFT (prob: 0.2282)
Episode 4 | Step 100 | State: [0.264, 0.064, 0.000, 0.000, 1.000, 1.000, 0.588, 1.000] | Action Distribution: FORWARD: 0.0968 | TURN_LEFT: 0.1124 | TURN_RIGHT: 0.1008 | FORWARD_LEFT: 0.2768 | FORWARD_RIGHT: 0.1487 | BACKWARD: 0.2646 | Selected: FORWARD_LEFT (prob: 0.2768)
Episode 5 | Step 1 | State: [0.260, 0.065, 0.000, 0.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.0967 | TURN_LEFT: 0.1123 | TURN_RIGHT: 0.1007 | FORWARD_LEFT: 0.2769 | FORWARD_RIGHT: 0.1491 | BACKWARD: 0.2643 | Selected: FORWARD_LEFT (prob: 0.2769)
Episode 5 | Step 2 | State: [0.252, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0966 | TURN_LEFT: 0.1124 | TURN_RIGHT: 0.1006 | FORWARD_LEFT: 0.2773 | FORWARD_RIGHT: 0.1493 | BACKWARD: 0.2638 | Selected: TURN_LEFT (prob: 0.1124)
Episode 5 | Step 3 | State: [0.215, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0965 | TURN_LEFT: 0.1133 | TURN_RIGHT: 0.1007 | FORWARD_LEFT: 0.2777 | FORWARD_RIGHT: 0.1492 | BACKWARD: 0.2626 | Selected: FORWARD_LEFT (prob: 0.2777)
Episode 5 | Step 4 | State: [0.247, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0966 | TURN_LEFT: 0.1123 | TURN_RIGHT: 0.1004 | FORWARD_LEFT: 0.2783 | FORWARD_RIGHT: 0.1499 | BACKWARD: 0.2626 | Selected: FORWARD_LEFT (prob: 0.2783)
Episode 5 | Step 5 | State: [0.241, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0965 | TURN_LEFT: 0.1123 | TURN_RIGHT: 0.1003 | FORWARD_LEFT: 0.2789 | FORWARD_RIGHT: 0.1501 | BACKWARD: 0.2619 | Selected: FORWARD_LEFT (prob: 0.2789)
Episode 5 | Step 6 | State: [0.235, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0964 | TURN_LEFT: 0.1123 | TURN_RIGHT: 0.1002 | FORWARD_LEFT: 0.2794 | FORWARD_RIGHT: 0.1503 | BACKWARD: 0.2614 | Selected: FORWARD_LEFT (prob: 0.2794)
Episode 5 | Step 7 | State: [0.231, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0963 | TURN_LEFT: 0.1124 | TURN_RIGHT: 0.1001 | FORWARD_LEFT: 0.2798 | FORWARD_RIGHT: 0.1504 | BACKWARD: 0.2610 | Selected: FORWARD_LEFT (prob: 0.2798)
Episode 5 | Step 8 | State: [0.227, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0963 | TURN_LEFT: 0.1124 | TURN_RIGHT: 0.1000 | FORWARD_LEFT: 0.2801 | FORWARD_RIGHT: 0.1507 | BACKWARD: 0.2605 | Selected: FORWARD_LEFT (prob: 0.2801)
Episode 5 | Step 9 | State: [0.220, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0962 | TURN_LEFT: 0.1124 | TURN_RIGHT: 0.0999 | FORWARD_LEFT: 0.2803 | FORWARD_RIGHT: 0.1509 | BACKWARD: 0.2602 | Selected: BACKWARD (prob: 0.2602)
Episode 5 | Step 10 | State: [0.233, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 0.621] | Action Distribution: FORWARD: 0.1189 | TURN_LEFT: 0.1227 | TURN_RIGHT: 0.1101 | FORWARD_LEFT: 0.2644 | FORWARD_RIGHT: 0.1439 | BACKWARD: 0.2400 | Selected: FORWARD_LEFT (prob: 0.2644)
Episode 5 | Step 11 | State: [0.171, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0959 | TURN_LEFT: 0.1140 | TURN_RIGHT: 0.0998 | FORWARD_LEFT: 0.2807 | FORWARD_RIGHT: 0.1507 | BACKWARD: 0.2589 | Selected: FORWARD_LEFT (prob: 0.2807)
Episode 5 | Step 12 | State: [0.224, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.0959 | TURN_LEFT: 0.1124 | TURN_RIGHT: 0.0995 | FORWARD_LEFT: 0.2809 | FORWARD_RIGHT: 0.1516 | BACKWARD: 0.2597 | Selected: FORWARD_LEFT (prob: 0.2809)
Episode 5 | Step 13 | State: [0.218, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1059 | TURN_LEFT: 0.1141 | TURN_RIGHT: 0.0973 | FORWARD_LEFT: 0.2957 | FORWARD_RIGHT: 0.1393 | BACKWARD: 0.2478 | Selected: FORWARD_LEFT (prob: 0.2957)
Episode 5 | Step 14 | State: [0.212, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1059 | TURN_LEFT: 0.1144 | TURN_RIGHT: 0.0971 | FORWARD_LEFT: 0.2958 | FORWARD_RIGHT: 0.1392 | BACKWARD: 0.2476 | Selected: TURN_RIGHT (prob: 0.0971)
Episode 5 | Step 15 | State: [0.223, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1059 | TURN_LEFT: 0.1141 | TURN_RIGHT: 0.0968 | FORWARD_LEFT: 0.2961 | FORWARD_RIGHT: 0.1393 | BACKWARD: 0.2477 | Selected: FORWARD_LEFT (prob: 0.2961)
Episode 5 | Step 16 | State: [0.207, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1059 | TURN_LEFT: 0.1148 | TURN_RIGHT: 0.0966 | FORWARD_LEFT: 0.2962 | FORWARD_RIGHT: 0.1392 | BACKWARD: 0.2473 | Selected: FORWARD_LEFT (prob: 0.2962)
Episode 5 | Step 17 | State: [0.180, 0.065, 0.000, 0.000, 1.000, 0.058, 0.582, 1.000] | Action Distribution: FORWARD: 0.1060 | TURN_LEFT: 0.1158 | TURN_RIGHT: 0.0964 | FORWARD_LEFT: 0.2963 | FORWARD_RIGHT: 0.1388 | BACKWARD: 0.2467 | Selected: FORWARD_LEFT (prob: 0.2963)
Episode 5 | Step 18 | State: [0.176, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1060 | TURN_LEFT: 0.1161 | TURN_RIGHT: 0.0961 | FORWARD_LEFT: 0.2965 | FORWARD_RIGHT: 0.1387 | BACKWARD: 0.2466 | Selected: FORWARD_LEFT (prob: 0.2965)
Episode 5 | Step 19 | State: [0.173, 0.065, 0.000, 0.000, 1.000, 0.058, 0.584, 1.000] | Action Distribution: FORWARD: 0.1060 | TURN_LEFT: 0.1163 | TURN_RIGHT: 0.0958 | FORWARD_LEFT: 0.2969 | FORWARD_RIGHT: 0.1385 | BACKWARD: 0.2466 | Selected: FORWARD_LEFT (prob: 0.2969)
Episode 5 | Step 20 | State: [0.170, 0.065, 0.000, 0.000, 1.000, 0.058, 0.585, 1.000] | Action Distribution: FORWARD: 0.1060 | TURN_LEFT: 0.1165 | TURN_RIGHT: 0.0955 | FORWARD_LEFT: 0.2971 | FORWARD_RIGHT: 0.1384 | BACKWARD: 0.2465 | Selected: FORWARD_LEFT (prob: 0.2971)
Episode 5 | Step 21 | State: [0.169, 0.066, 0.000, 0.000, 1.000, 0.057, 0.593, 1.000] | Action Distribution: FORWARD: 0.1059 | TURN_LEFT: 0.1167 | TURN_RIGHT: 0.0952 | FORWARD_LEFT: 0.2975 | FORWARD_RIGHT: 0.1382 | BACKWARD: 0.2465 | Selected: FORWARD_LEFT (prob: 0.2975)
Episode 5 | Step 22 | State: [0.163, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1061 | TURN_LEFT: 0.1170 | TURN_RIGHT: 0.0951 | FORWARD_LEFT: 0.2973 | FORWARD_RIGHT: 0.1382 | BACKWARD: 0.2464 | Selected: FORWARD_LEFT (prob: 0.2973)
Episode 5 | Step 23 | State: [0.158, 0.065, 0.000, 0.000, 1.000, 0.058, 0.582, 1.000] | Action Distribution: FORWARD: 0.1061 | TURN_LEFT: 0.1173 | TURN_RIGHT: 0.0948 | FORWARD_LEFT: 0.2976 | FORWARD_RIGHT: 0.1380 | BACKWARD: 0.2462 | Selected: FORWARD_LEFT (prob: 0.2976)
Episode 5 | Step 24 | State: [0.156, 0.065, 0.000, 0.000, 1.000, 0.058, 0.583, 1.000] | Action Distribution: FORWARD: 0.1061 | TURN_LEFT: 0.1175 | TURN_RIGHT: 0.0946 | FORWARD_LEFT: 0.2977 | FORWARD_RIGHT: 0.1379 | BACKWARD: 0.2461 | Selected: FORWARD_LEFT (prob: 0.2977)
Episode 5 | Step 25 | State: [0.152, 0.065, 0.000, 0.000, 1.000, 0.058, 0.585, 1.000] | Action Distribution: FORWARD: 0.1062 | TURN_LEFT: 0.1177 | TURN_RIGHT: 0.0944 | FORWARD_LEFT: 0.2979 | FORWARD_RIGHT: 0.1378 | BACKWARD: 0.2459 | Selected: FORWARD_LEFT (prob: 0.2979)
Episode 5 | Step 26 | State: [0.117, 0.065, 0.000, 0.000, 1.000, 0.058, 0.585, 1.000] | Action Distribution: FORWARD: 0.1064 | TURN_LEFT: 0.1190 | TURN_RIGHT: 0.0943 | FORWARD_LEFT: 0.2978 | FORWARD_RIGHT: 0.1375 | BACKWARD: 0.2450 | Selected: FORWARD_LEFT (prob: 0.2978)
Episode 5 | Step 27 | State: [0.086, 0.148, 0.000, 0.000, 1.000, 0.058, 0.586, 1.000] | Action Distribution: FORWARD: 0.1070 | TURN_LEFT: 0.1175 | TURN_RIGHT: 0.0925 | FORWARD_LEFT: 0.3029 | FORWARD_RIGHT: 0.1371 | BACKWARD: 0.2430 | Selected: FORWARD_LEFT (prob: 0.3029)
Episode 5 | Step 28 | State: [0.064, 0.231, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1079 | TURN_LEFT: 0.1153 | TURN_RIGHT: 0.0907 | FORWARD_LEFT: 0.3078 | FORWARD_RIGHT: 0.1368 | BACKWARD: 0.2415 | Selected: FORWARD_LEFT (prob: 0.3078)
Episode 5 | Step 29 | State: [0.065, 0.373, 0.000, 0.000, 1.000, 0.058, 0.585, 1.000] | Action Distribution: FORWARD: 0.1090 | TURN_LEFT: 0.1105 | TURN_RIGHT: 0.0874 | FORWARD_LEFT: 0.3167 | FORWARD_RIGHT: 0.1363 | BACKWARD: 0.2401 | Selected: FORWARD_LEFT (prob: 0.3167)
Episode 5 | Step 30 | State: [0.064, 0.425, 0.000, 0.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1097 | TURN_LEFT: 0.1090 | TURN_RIGHT: 0.0862 | FORWARD_LEFT: 0.3196 | FORWARD_RIGHT: 0.1361 | BACKWARD: 0.2395 | Selected: FORWARD_LEFT (prob: 0.3196)
Episode 5 | Step 31 | State: [0.064, 0.289, 0.000, 0.000, 1.000, 0.059, 0.623, 1.000] | Action Distribution: FORWARD: 0.1085 | TURN_LEFT: 0.1139 | TURN_RIGHT: 0.0888 | FORWARD_LEFT: 0.3129 | FORWARD_RIGHT: 0.1357 | BACKWARD: 0.2402 | Selected: FORWARD_RIGHT (prob: 0.1357)
Episode 5 | Step 32 | State: [0.066, 0.188, 0.000, 0.000, 1.000, 0.058, 0.686, 0.885] | Action Distribution: FORWARD: 0.1106 | TURN_LEFT: 0.1208 | TURN_RIGHT: 0.0946 | FORWARD_LEFT: 0.2970 | FORWARD_RIGHT: 0.1372 | BACKWARD: 0.2398 | Selected: FORWARD_LEFT (prob: 0.2970)
Episode 5 | Step 33 | State: [0.066, 0.065, 0.000, 0.000, 1.000, 0.058, 0.767, 0.323] | Action Distribution: FORWARD: 0.1279 | TURN_LEFT: 0.1387 | TURN_RIGHT: 0.1116 | FORWARD_LEFT: 0.2475 | FORWARD_RIGHT: 0.1439 | BACKWARD: 0.2304 | Selected: FORWARD_LEFT (prob: 0.2475)
Episode 5 | Step 34 | State: [0.110, 0.064, 0.000, 0.000, 1.000, 0.059, 0.712, 0.059] | Action Distribution: FORWARD: 0.1350 | TURN_LEFT: 0.1408 | TURN_RIGHT: 0.1193 | FORWARD_LEFT: 0.2296 | FORWARD_RIGHT: 0.1482 | BACKWARD: 0.2271 | Selected: FORWARD_LEFT (prob: 0.2296)
Episode 5 | Step 35 | State: [0.211, 0.065, 0.000, 0.000, 1.000, 0.058, 0.658, 0.058] | Action Distribution: FORWARD: 0.1355 | TURN_LEFT: 0.1368 | TURN_RIGHT: 0.1198 | FORWARD_LEFT: 0.2290 | FORWARD_RIGHT: 0.1496 | BACKWARD: 0.2292 | Selected: BACKWARD (prob: 0.2292)
Episode 5 | Step 36 | State: [0.564, 0.064, 0.000, 0.000, 1.000, 0.059, 0.726, 0.059] | Action Distribution: FORWARD: 0.1368 | TURN_LEFT: 0.1217 | TURN_RIGHT: 0.1128 | FORWARD_LEFT: 0.2462 | FORWARD_RIGHT: 0.1501 | BACKWARD: 0.2324 | Selected: FORWARD (prob: 0.1368)
Episode 5 | Step 37 | State: [0.207, 0.064, 0.000, 0.000, 1.000, 0.059, 0.654, 0.059] | Action Distribution: FORWARD: 0.1356 | TURN_LEFT: 0.1372 | TURN_RIGHT: 0.1195 | FORWARD_LEFT: 0.2284 | FORWARD_RIGHT: 0.1496 | BACKWARD: 0.2298 | Selected: BACKWARD (prob: 0.2298)
Episode 5 | Step 38 | State: [0.570, 0.064, 0.000, 0.000, 1.000, 0.059, 0.729, 0.059] | Action Distribution: FORWARD: 0.1369 | TURN_LEFT: 0.1215 | TURN_RIGHT: 0.1121 | FORWARD_LEFT: 0.2463 | FORWARD_RIGHT: 0.1501 | BACKWARD: 0.2330 | Selected: FORWARD_LEFT (prob: 0.2463)
Episode 5 | Step 39 | State: [0.394, 0.064, 0.000, 0.000, 1.000, 0.264, 0.603, 0.059] | Action Distribution: FORWARD: 0.1358 | TURN_LEFT: 0.1285 | TURN_RIGHT: 0.1176 | FORWARD_LEFT: 0.2303 | FORWARD_RIGHT: 0.1485 | BACKWARD: 0.2393 | Selected: BACKWARD (prob: 0.2393)
Episode 5 | Step 40 | State: [0.977, 0.064, 0.000, 0.000, 1.000, 0.059, 0.623, 0.059] | Action Distribution: FORWARD: 0.1369 | TURN_LEFT: 0.1074 | TURN_RIGHT: 0.1075 | FORWARD_LEFT: 0.2556 | FORWARD_RIGHT: 0.1538 | BACKWARD: 0.2388 | Selected: FORWARD_LEFT (prob: 0.2556)
Episode 5 | Step 41 | State: [0.542, 0.064, 0.000, 0.000, 1.000, 0.550, 0.578, 0.059] | Action Distribution: FORWARD: 0.1336 | TURN_LEFT: 0.1202 | TURN_RIGHT: 0.1147 | FORWARD_LEFT: 0.2314 | FORWARD_RIGHT: 0.1481 | BACKWARD: 0.2521 | Selected: FORWARD_RIGHT (prob: 0.1481)
Episode 5 | Step 42 | State: [0.111, 0.064, 0.000, 0.000, 1.000, 0.059, 0.713, 0.059] | Action Distribution: FORWARD: 0.1350 | TURN_LEFT: 0.1419 | TURN_RIGHT: 0.1175 | FORWARD_LEFT: 0.2288 | FORWARD_RIGHT: 0.1485 | BACKWARD: 0.2283 | Selected: FORWARD_LEFT (prob: 0.2288)
Episode 5 | Step 43 | State: [0.064, 0.109, 0.000, 0.000, 1.000, 0.059, 0.756, 0.334] | Action Distribution: FORWARD: 0.1286 | TURN_LEFT: 0.1384 | TURN_RIGHT: 0.1084 | FORWARD_LEFT: 0.2497 | FORWARD_RIGHT: 0.1439 | BACKWARD: 0.2311 | Selected: FORWARD_LEFT (prob: 0.2497)
Episode 5 | Step 44 | State: [0.065, 0.065, 0.000, 0.000, 1.000, 0.058, 0.762, 0.234] | Action Distribution: FORWARD: 0.1304 | TURN_LEFT: 0.1417 | TURN_RIGHT: 0.1115 | FORWARD_LEFT: 0.2404 | FORWARD_RIGHT: 0.1453 | BACKWARD: 0.2306 | Selected: FORWARD_LEFT (prob: 0.2404)
Episode 5 | Step 45 | State: [0.130, 0.065, 0.000, 0.000, 1.000, 0.058, 0.677, 0.058] | Action Distribution: FORWARD: 0.1353 | TURN_LEFT: 0.1414 | TURN_RIGHT: 0.1175 | FORWARD_LEFT: 0.2261 | FORWARD_RIGHT: 0.1494 | BACKWARD: 0.2303 | Selected: BACKWARD (prob: 0.2303)
Episode 5 | Step 46 | State: [0.367, 0.064, 0.000, 0.000, 1.000, 0.059, 0.808, 0.059] | Action Distribution: FORWARD: 0.1360 | TURN_LEFT: 0.1306 | TURN_RIGHT: 0.1116 | FORWARD_LEFT: 0.2410 | FORWARD_RIGHT: 0.1484 | BACKWARD: 0.2324 | Selected: FORWARD_LEFT (prob: 0.2410)
Episode 5 | Step 47 | State: [0.343, 0.064, 0.000, 0.000, 1.000, 0.227, 0.629, 0.059] | Action Distribution: FORWARD: 0.1354 | TURN_LEFT: 0.1312 | TURN_RIGHT: 0.1159 | FORWARD_LEFT: 0.2277 | FORWARD_RIGHT: 0.1495 | BACKWARD: 0.2403 | Selected: BACKWARD (prob: 0.2403)
Episode 5 | Step 48 | State: [0.909, 0.064, 0.000, 0.000, 1.000, 0.059, 0.677, 0.059] | Action Distribution: FORWARD: 0.1368 | TURN_LEFT: 0.1092 | TURN_RIGHT: 0.1051 | FORWARD_LEFT: 0.2540 | FORWARD_RIGHT: 0.1537 | BACKWARD: 0.2412 | Selected: FORWARD_LEFT (prob: 0.2540)
