Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.2632 | TURN_LEFT: 0.1663 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2584 | FORWARD_RIGHT: 0.1338 | BACKWARD: 0.0463 | Selected: FORWARD_LEFT (prob: 0.2584)
Episode 34 | Step 10 | State: [0.021, 0.180, 0.000, 0.000, 0.019, 0.222, 0.249, 0.020] | Action Distribution: FORWARD: 0.0131 | TURN_LEFT: 0.6134 | TURN_RIGHT: 0.3048 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0085 | BACKWARD: 0.0602 | Selected: TURN_RIGHT (prob: 0.3048)
Episode 35 | Step 1 | State: [0.021, 0.230, 0.000, 0.000, 0.019, 0.181, 0.225, 0.020] | Action Distribution: FORWARD: 0.0177 | TURN_LEFT: 0.6400 | TURN_RIGHT: 0.2973 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0229 | BACKWARD: 0.0220 | Selected: TURN_LEFT (prob: 0.6400)
Episode 35 | Step 2 | State: [0.021, 0.181, 0.000, 0.000, 0.019, 0.192, 0.249, 0.020] | Action Distribution: FORWARD: 0.0304 | TURN_LEFT: 0.6286 | TURN_RIGHT: 0.2860 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0212 | BACKWARD: 0.0334 | Selected: TURN_LEFT (prob: 0.6286)
Episode 35 | Step 3 | State: [0.021, 0.106, 0.000, 0.000, 0.019, 0.226, 0.282, 0.020] | Action Distribution: FORWARD: 0.0462 | TURN_LEFT: 0.6042 | TURN_RIGHT: 0.2589 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0135 | BACKWARD: 0.0765 | Selected: TURN_LEFT (prob: 0.6042)
Episode 35 | Step 4 | State: [0.021, 0.042, 0.000, 0.000, 0.019, 0.217, 0.309, 0.020] | Action Distribution: FORWARD: 0.1371 | TURN_LEFT: 0.5825 | TURN_RIGHT: 0.1890 | FORWARD_LEFT: 0.0034 | FORWARD_RIGHT: 0.0227 | BACKWARD: 0.0654 | Selected: TURN_LEFT (prob: 0.5825)
Episode 35 | Step 5 | State: [0.049, 0.021, 0.000, 0.000, 0.019, 0.205, 0.343, 0.032] | Action Distribution: FORWARD: 0.2501 | TURN_LEFT: 0.5536 | TURN_RIGHT: 0.1227 | FORWARD_LEFT: 0.0070 | FORWARD_RIGHT: 0.0327 | BACKWARD: 0.0339 | Selected: TURN_LEFT (prob: 0.5536)
Episode 35 | Step 6 | State: [0.084, 0.021, 0.000, 0.000, 0.019, 0.191, 0.343, 0.047] | Action Distribution: FORWARD: 0.2698 | TURN_LEFT: 0.5841 | TURN_RIGHT: 0.0847 | FORWARD_LEFT: 0.0061 | FORWARD_RIGHT: 0.0321 | BACKWARD: 0.0232 | Selected: TURN_LEFT (prob: 0.5841)
Episode 35 | Step 7 | State: [0.128, 0.021, 0.000, 0.000, 0.019, 0.176, 0.299, 0.056] | Action Distribution: FORWARD: 0.2114 | TURN_LEFT: 0.6839 | TURN_RIGHT: 0.0584 | FORWARD_LEFT: 0.0031 | FORWARD_RIGHT: 0.0217 | BACKWARD: 0.0215 | Selected: FORWARD (prob: 0.2114)
Episode 35 | Step 8 | State: [0.065, 0.021, 0.000, 0.000, 0.019, 0.169, 0.240, 0.050] | Action Distribution: FORWARD: 0.1602 | TURN_LEFT: 0.6230 | TURN_RIGHT: 0.1356 | FORWARD_LEFT: 0.0038 | FORWARD_RIGHT: 0.0202 | BACKWARD: 0.0572 | Selected: FORWARD (prob: 0.1602)
Episode 35 | Step 9 | State: [0.037, 0.021, 0.000, 0.000, 0.019, 0.086, 0.219, 0.035] | Action Distribution: FORWARD: 0.5868 | TURN_LEFT: 0.2322 | TURN_RIGHT: 0.0456 | FORWARD_LEFT: 0.0593 | FORWARD_RIGHT: 0.0694 | BACKWARD: 0.0067 | Selected: FORWARD (prob: 0.5868)
Episode 35 | Step 10 | State: [0.032, 0.021, 0.000, 0.000, 0.019, 0.020, 0.208, 0.020] | Action Distribution: FORWARD: 0.6407 | TURN_LEFT: 0.1288 | TURN_RIGHT: 0.0210 | FORWARD_LEFT: 0.1347 | FORWARD_RIGHT: 0.0732 | BACKWARD: 0.0015 | Selected: FORWARD (prob: 0.6407)
Episode 36 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.027, 0.020, 0.204, 0.020] | Action Distribution: FORWARD: 0.6484 | TURN_LEFT: 0.1237 | TURN_RIGHT: 0.0229 | FORWARD_LEFT: 0.1304 | FORWARD_RIGHT: 0.0728 | BACKWARD: 0.0017 | Selected: FORWARD_LEFT (prob: 0.1304)
Episode 36 | Step 2 | State: [0.029, 0.021, 0.000, 0.000, 0.019, 0.020, 0.199, 0.020] | Action Distribution: FORWARD: 0.6691 | TURN_LEFT: 0.1170 | TURN_RIGHT: 0.0198 | FORWARD_LEFT: 0.1245 | FORWARD_RIGHT: 0.0681 | BACKWARD: 0.0014 | Selected: FORWARD_LEFT (prob: 0.1245)
Episode 36 | Step 3 | State: [0.029, 0.021, 0.000, 0.000, 0.019, 0.027, 0.193, 0.020] | Action Distribution: FORWARD: 0.6879 | TURN_LEFT: 0.1133 | TURN_RIGHT: 0.0199 | FORWARD_LEFT: 0.1118 | FORWARD_RIGHT: 0.0657 | BACKWARD: 0.0015 | Selected: FORWARD (prob: 0.6879)
Episode 36 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.038, 0.193, 0.020] | Action Distribution: FORWARD: 0.7041 | TURN_LEFT: 0.1084 | TURN_RIGHT: 0.0210 | FORWARD_LEFT: 0.1008 | FORWARD_RIGHT: 0.0640 | BACKWARD: 0.0017 | Selected: FORWARD (prob: 0.7041)
Episode 36 | Step 5 | State: [0.021, 0.047, 0.000, 0.000, 0.019, 0.046, 0.193, 0.020] | Action Distribution: FORWARD: 0.7163 | TURN_LEFT: 0.1075 | TURN_RIGHT: 0.0228 | FORWARD_LEFT: 0.0848 | FORWARD_RIGHT: 0.0670 | BACKWARD: 0.0016 | Selected: FORWARD (prob: 0.7163)
Episode 36 | Step 6 | State: [0.022, 0.050, 0.000, 0.000, 0.019, 0.078, 0.194, 0.020] | Action Distribution: FORWARD: 0.7268 | TURN_LEFT: 0.1138 | TURN_RIGHT: 0.0277 | FORWARD_LEFT: 0.0614 | FORWARD_RIGHT: 0.0679 | BACKWARD: 0.0023 | Selected: FORWARD (prob: 0.7268)
Episode 36 | Step 7 | State: [0.021, 0.073, 0.000, 0.000, 0.019, 0.140, 0.193, 0.020] | Action Distribution: FORWARD: 0.3750 | TURN_LEFT: 0.3890 | TURN_RIGHT: 0.1543 | FORWARD_LEFT: 0.0099 | FORWARD_RIGHT: 0.0518 | BACKWARD: 0.0199 | Selected: TURN_LEFT (prob: 0.3890)
Episode 36 | Step 8 | State: [0.021, 0.128, 0.000, 0.000, 0.019, 0.151, 0.193, 0.020] | Action Distribution: FORWARD: 0.1322 | TURN_LEFT: 0.4932 | TURN_RIGHT: 0.3073 | FORWARD_LEFT: 0.0019 | FORWARD_RIGHT: 0.0408 | BACKWARD: 0.0246 | Selected: TURN_LEFT (prob: 0.4932)
Episode 36 | Step 9 | State: [0.021, 0.188, 0.000, 0.000, 0.019, 0.152, 0.193, 0.020] | Action Distribution: FORWARD: 0.0419 | TURN_LEFT: 0.4745 | TURN_RIGHT: 0.4344 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0312 | BACKWARD: 0.0178 | Selected: TURN_LEFT (prob: 0.4745)
Episode 36 | Step 10 | State: [0.021, 0.220, 0.000, 0.000, 0.019, 0.140, 0.193, 0.020] | Action Distribution: FORWARD: 0.0248 | TURN_LEFT: 0.4658 | TURN_RIGHT: 0.4672 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0302 | BACKWARD: 0.0119 | Selected: FORWARD (prob: 0.0248)
Episode 37 | Step 1 | State: [0.021, 0.142, 0.000, 0.000, 0.019, 0.118, 0.193, 0.020] | Action Distribution: FORWARD: 0.0968 | TURN_LEFT: 0.4825 | TURN_RIGHT: 0.3607 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0420 | BACKWARD: 0.0165 | Selected: TURN_LEFT (prob: 0.4825)
Episode 37 | Step 2 | State: [0.021, 0.124, 0.000, 0.000, 0.019, 0.098, 0.197, 0.020] | Action Distribution: FORWARD: 0.1680 | TURN_LEFT: 0.4672 | TURN_RIGHT: 0.2910 | FORWARD_LEFT: 0.0037 | FORWARD_RIGHT: 0.0579 | BACKWARD: 0.0122 | Selected: TURN_LEFT (prob: 0.4672)
Episode 37 | Step 3 | State: [0.021, 0.092, 0.000, 0.000, 0.019, 0.067, 0.210, 0.020] | Action Distribution: FORWARD: 0.4358 | TURN_LEFT: 0.3204 | TURN_RIGHT: 0.1352 | FORWARD_LEFT: 0.0174 | FORWARD_RIGHT: 0.0861 | BACKWARD: 0.0052 | Selected: FORWARD (prob: 0.4358)
Episode 37 | Step 4 | State: [0.022, 0.054, 0.000, 0.000, 0.019, 0.043, 0.205, 0.020] | Action Distribution: FORWARD: 0.6664 | TURN_LEFT: 0.1686 | TURN_RIGHT: 0.0499 | FORWARD_LEFT: 0.0424 | FORWARD_RIGHT: 0.0705 | BACKWARD: 0.0023 | Selected: FORWARD (prob: 0.6664)
Episode 37 | Step 5 | State: [0.021, 0.044, 0.000, 0.000, 0.019, 0.020, 0.202, 0.020] | Action Distribution: FORWARD: 0.7364 | TURN_LEFT: 0.1160 | TURN_RIGHT: 0.0281 | FORWARD_LEFT: 0.0586 | FORWARD_RIGHT: 0.0597 | BACKWARD: 0.0012 | Selected: FORWARD (prob: 0.7364)
Episode 37 | Step 6 | State: [0.021, 0.031, 0.000, 0.000, 0.019, 0.020, 0.200, 0.020] | Action Distribution: FORWARD: 0.7604 | TURN_LEFT: 0.1023 | TURN_RIGHT: 0.0227 | FORWARD_LEFT: 0.0620 | FORWARD_RIGHT: 0.0516 | BACKWARD: 0.0011 | Selected: FORWARD (prob: 0.7604)
Episode 37 | Step 7 | State: [0.021, 0.029, 0.000, 0.000, 0.019, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.7673 | TURN_LEFT: 0.0993 | TURN_RIGHT: 0.0214 | FORWARD_LEFT: 0.0612 | FORWARD_RIGHT: 0.0498 | BACKWARD: 0.0010 | Selected: FORWARD (prob: 0.7673)
Episode 37 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.041, 0.020, 0.195, 0.027] | Action Distribution: FORWARD: 0.7550 | TURN_LEFT: 0.1073 | TURN_RIGHT: 0.0258 | FORWARD_LEFT: 0.0610 | FORWARD_RIGHT: 0.0493 | BACKWARD: 0.0017 | Selected: FORWARD (prob: 0.7550)
Episode 37 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.053, 0.034, 0.193, 0.037] | Action Distribution: FORWARD: 0.6522 | TURN_LEFT: 0.1955 | TURN_RIGHT: 0.0586 | FORWARD_LEFT: 0.0418 | FORWARD_RIGHT: 0.0467 | BACKWARD: 0.0052 | Selected: FORWARD (prob: 0.6522)
Episode 37 | Step 10 | State: [0.029, 0.021, 0.000, 0.000, 0.062, 0.046, 0.193, 0.045] | Action Distribution: FORWARD: 0.5324 | TURN_LEFT: 0.2921 | TURN_RIGHT: 0.0973 | FORWARD_LEFT: 0.0273 | FORWARD_RIGHT: 0.0400 | BACKWARD: 0.0109 | Selected: FORWARD (prob: 0.5324)
Episode 38 | Step 1 | State: [0.030, 0.021, 0.000, 0.000, 0.074, 0.061, 0.193, 0.074] | Action Distribution: FORWARD: 0.2821 | TURN_LEFT: 0.4432 | TURN_RIGHT: 0.2032 | FORWARD_LEFT: 0.0120 | FORWARD_RIGHT: 0.0231 | BACKWARD: 0.0364 | Selected: BACKWARD (prob: 0.0364)
Episode 38 | Step 2 | State: [0.029, 0.021, 0.000, 0.000, 0.062, 0.046, 0.193, 0.045] | Action Distribution: FORWARD: 0.4942 | TURN_LEFT: 0.3201 | TURN_RIGHT: 0.1088 | FORWARD_LEFT: 0.0248 | FORWARD_RIGHT: 0.0395 | BACKWARD: 0.0126 | Selected: FORWARD (prob: 0.4942)
Episode 38 | Step 3 | State: [0.030, 0.022, 0.000, 0.000, 0.073, 0.061, 0.196, 0.074] | Action Distribution: FORWARD: 0.2614 | TURN_LEFT: 0.4564 | TURN_RIGHT: 0.2111 | FORWARD_LEFT: 0.0110 | FORWARD_RIGHT: 0.0229 | BACKWARD: 0.0372 | Selected: TURN_LEFT (prob: 0.4564)
Episode 38 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.071, 0.065, 0.193, 0.052] | Action Distribution: FORWARD: 0.2702 | TURN_LEFT: 0.4463 | TURN_RIGHT: 0.2127 | FORWARD_LEFT: 0.0114 | FORWARD_RIGHT: 0.0257 | BACKWARD: 0.0336 | Selected: TURN_LEFT (prob: 0.4463)
Episode 38 | Step 5 | State: [0.021, 0.054, 0.000, 0.000, 0.069, 0.068, 0.193, 0.044] | Action Distribution: FORWARD: 0.1810 | TURN_LEFT: 0.4876 | TURN_RIGHT: 0.2674 | FORWARD_LEFT: 0.0060 | FORWARD_RIGHT: 0.0293 | BACKWARD: 0.0287 | Selected: TURN_RIGHT (prob: 0.2674)
Episode 38 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.072, 0.065, 0.193, 0.053] | Action Distribution: FORWARD: 0.2982 | TURN_LEFT: 0.4316 | TURN_RIGHT: 0.1985 | FORWARD_LEFT: 0.0129 | FORWARD_RIGHT: 0.0279 | BACKWARD: 0.0309 | Selected: FORWARD (prob: 0.2982)
Episode 38 | Step 7 | State: [0.024, 0.044, 0.000, 0.000, 0.093, 0.081, 0.193, 0.101] | Action Distribution: FORWARD: 0.0611 | TURN_LEFT: 0.4890 | TURN_RIGHT: 0.3609 | FORWARD_LEFT: 0.0019 | FORWARD_RIGHT: 0.0095 | BACKWARD: 0.0776 | Selected: TURN_LEFT (prob: 0.4890)
Episode 38 | Step 8 | State: [0.021, 0.072, 0.000, 0.000, 0.087, 0.087, 0.193, 0.067] | Action Distribution: FORWARD: 0.0647 | TURN_LEFT: 0.4844 | TURN_RIGHT: 0.3845 | FORWARD_LEFT: 0.0017 | FORWARD_RIGHT: 0.0149 | BACKWARD: 0.0498 | Selected: TURN_LEFT (prob: 0.4844)
Episode 38 | Step 9 | State: [0.021, 0.107, 0.000, 0.000, 0.083, 0.092, 0.193, 0.052] | Action Distribution: FORWARD: 0.0458 | TURN_LEFT: 0.4746 | TURN_RIGHT: 0.4259 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0179 | BACKWARD: 0.0349 | Selected: TURN_RIGHT (prob: 0.4259)
Episode 38 | Step 10 | State: [0.021, 0.072, 0.000, 0.000, 0.087, 0.087, 0.193, 0.067] | Action Distribution: FORWARD: 0.1056 | TURN_LEFT: 0.4718 | TURN_RIGHT: 0.3530 | FORWARD_LEFT: 0.0032 | FORWARD_RIGHT: 0.0211 | BACKWARD: 0.0453 | Selected: FORWARD (prob: 0.1056)
Episode 39 | Step 1 | State: [0.021, 0.078, 0.000, 0.000, 0.122, 0.120, 0.193, 0.149] | Action Distribution: FORWARD: 0.0050 | TURN_LEFT: 0.3199 | TURN_RIGHT: 0.4895 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.1839 | Selected: TURN_LEFT (prob: 0.3199)
Episode 39 | Step 2 | State: [0.021, 0.107, 0.000, 0.000, 0.112, 0.128, 0.193, 0.113] | Action Distribution: FORWARD: 0.0058 | TURN_LEFT: 0.3399 | TURN_RIGHT: 0.5338 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0027 | BACKWARD: 0.1177 | Selected: TURN_RIGHT (prob: 0.5338)
Episode 39 | Step 3 | State: [0.021, 0.079, 0.000, 0.000, 0.122, 0.120, 0.193, 0.149] | Action Distribution: FORWARD: 0.0058 | TURN_LEFT: 0.3175 | TURN_RIGHT: 0.4810 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0018 | BACKWARD: 0.1938 | Selected: BACKWARD (prob: 0.1938)
Episode 39 | Step 4 | State: [0.022, 0.072, 0.000, 0.000, 0.087, 0.086, 0.194, 0.067] | Action Distribution: FORWARD: 0.1552 | TURN_LEFT: 0.4386 | TURN_RIGHT: 0.3256 | FORWARD_LEFT: 0.0061 | FORWARD_RIGHT: 0.0275 | BACKWARD: 0.0469 | Selected: TURN_RIGHT (prob: 0.3256)
Episode 39 | Step 5 | State: [0.026, 0.044, 0.000, 0.000, 0.092, 0.080, 0.194, 0.100] | Action Distribution: FORWARD: 0.1826 | TURN_LEFT: 0.4425 | TURN_RIGHT: 0.2784 | FORWARD_LEFT: 0.0086 | FORWARD_RIGHT: 0.0202 | BACKWARD: 0.0676 | Selected: TURN_RIGHT (prob: 0.2784)
Episode 39 | Step 6 | State: [0.030, 0.021, 0.000, 0.000, 0.097, 0.074, 0.193, 0.128] | Action Distribution: FORWARD: 0.1587 | TURN_LEFT: 0.4651 | TURN_RIGHT: 0.2676 | FORWARD_LEFT: 0.0077 | FORWARD_RIGHT: 0.0142 | BACKWARD: 0.0867 | Selected: TURN_RIGHT (prob: 0.2676)
Episode 39 | Step 7 | State: [0.039, 0.021, 0.000, 0.000, 0.100, 0.068, 0.193, 0.137] | Action Distribution: FORWARD: 0.1437 | TURN_LEFT: 0.4964 | TURN_RIGHT: 0.2489 | FORWARD_LEFT: 0.0066 | FORWARD_RIGHT: 0.0124 | BACKWARD: 0.0920 | Selected: TURN_RIGHT (prob: 0.2489)
Episode 39 | Step 8 | State: [0.047, 0.021, 0.000, 0.000, 0.102, 0.062, 0.193, 0.135] | Action Distribution: FORWARD: 0.1522 | TURN_LEFT: 0.5257 | TURN_RIGHT: 0.2167 | FORWARD_LEFT: 0.0068 | FORWARD_RIGHT: 0.0125 | BACKWARD: 0.0861 | Selected: TURN_LEFT (prob: 0.5257)
Episode 39 | Step 9 | State: [0.039, 0.021, 0.000, 0.000, 0.100, 0.067, 0.193, 0.137] | Action Distribution: FORWARD: 0.1207 | TURN_LEFT: 0.5340 | TURN_RIGHT: 0.2315 | FORWARD_LEFT: 0.0054 | FORWARD_RIGHT: 0.0112 | BACKWARD: 0.0972 | Selected: TURN_RIGHT (prob: 0.2315)
Episode 39 | Step 10 | State: [0.047, 0.021, 0.000, 0.000, 0.101, 0.061, 0.193, 0.134] | Action Distribution: FORWARD: 0.1319 | TURN_LEFT: 0.5701 | TURN_RIGHT: 0.1940 | FORWARD_LEFT: 0.0056 | FORWARD_RIGHT: 0.0118 | BACKWARD: 0.0867 | Selected: TURN_LEFT (prob: 0.5701)
Episode 40 | Step 1 | State: [0.039, 0.021, 0.000, 0.000, 0.100, 0.067, 0.193, 0.137] | Action Distribution: FORWARD: 0.1022 | TURN_LEFT: 0.5765 | TURN_RIGHT: 0.2085 | FORWARD_LEFT: 0.0044 | FORWARD_RIGHT: 0.0105 | BACKWARD: 0.0979 | Selected: TURN_RIGHT (prob: 0.2085)
Episode 40 | Step 2 | State: [0.047, 0.021, 0.000, 0.000, 0.101, 0.061, 0.193, 0.134] | Action Distribution: FORWARD: 0.1026 | TURN_LEFT: 0.6188 | TURN_RIGHT: 0.1777 | FORWARD_LEFT: 0.0041 | FORWARD_RIGHT: 0.0107 | BACKWARD: 0.0862 | Selected: FORWARD (prob: 0.1026)
Episode 40 | Step 3 | State: [0.036, 0.021, 0.000, 0.000, 0.146, 0.080, 0.193, 0.145] | Action Distribution: FORWARD: 0.0101 | TURN_LEFT: 0.4582 | TURN_RIGHT: 0.2924 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0020 | BACKWARD: 0.2368 | Selected: TURN_RIGHT (prob: 0.2924)
Episode 40 | Step 4 | State: [0.036, 0.021, 0.000, 0.000, 0.147, 0.070, 0.193, 0.125] | Action Distribution: FORWARD: 0.0161 | TURN_LEFT: 0.5035 | TURN_RIGHT: 0.2900 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0032 | BACKWARD: 0.1865 | Selected: TURN_RIGHT (prob: 0.2900)
Episode 40 | Step 5 | State: [0.029, 0.021, 0.000, 0.000, 0.146, 0.055, 0.193, 0.112] | Action Distribution: FORWARD: 0.0273 | TURN_LEFT: 0.5211 | TURN_RIGHT: 0.2994 | FORWARD_LEFT: 0.0017 | FORWARD_RIGHT: 0.0054 | BACKWARD: 0.1450 | Selected: TURN_RIGHT (prob: 0.2994)
Episode 40 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.142, 0.049, 0.195, 0.107] | Action Distribution: FORWARD: 0.0326 | TURN_LEFT: 0.5234 | TURN_RIGHT: 0.3003 | FORWARD_LEFT: 0.0023 | FORWARD_RIGHT: 0.0068 | BACKWARD: 0.1347 | Selected: TURN_RIGHT (prob: 0.3003)
Episode 40 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.137, 0.038, 0.198, 0.107] | Action Distribution: FORWARD: 0.0474 | TURN_LEFT: 0.5486 | TURN_RIGHT: 0.2786 | FORWARD_LEFT: 0.0036 | FORWARD_RIGHT: 0.0092 | BACKWARD: 0.1126 | Selected: TURN_LEFT (prob: 0.5486)
Episode 40 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.142, 0.049, 0.195, 0.107] | Action Distribution: FORWARD: 0.0247 | TURN_LEFT: 0.5194 | TURN_RIGHT: 0.3071 | FORWARD_LEFT: 0.0018 | FORWARD_RIGHT: 0.0058 | BACKWARD: 0.1412 | Selected: TURN_LEFT (prob: 0.5194)
Episode 40 | Step 9 | State: [0.029, 0.021, 0.000, 0.000, 0.145, 0.055, 0.193, 0.112] | Action Distribution: FORWARD: 0.0162 | TURN_LEFT: 0.5094 | TURN_RIGHT: 0.3122 | FORWARD_LEFT: 0.0011 | FORWARD_RIGHT: 0.0041 | BACKWARD: 0.1570 | Selected: TURN_LEFT (prob: 0.5094)
Episode 40 | Step 10 | State: [0.036, 0.021, 0.000, 0.000, 0.146, 0.070, 0.193, 0.125] | Action Distribution: FORWARD: 0.0077 | TURN_LEFT: 0.4851 | TURN_RIGHT: 0.2981 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.2066 | Selected: FORWARD_RIGHT (prob: 0.0022)
Episode 41 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.209, 0.078, 0.193, 0.129] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.2253 | TURN_RIGHT: 0.3215 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.4525 | Selected: TURN_RIGHT (prob: 0.3215)
Episode 41 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.204, 0.060, 0.195, 0.135] | Action Distribution: FORWARD: 0.0014 | TURN_LEFT: 0.2973 | TURN_RIGHT: 0.3427 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.3580 | Selected: TURN_LEFT (prob: 0.2973)
Episode 41 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.208, 0.078, 0.193, 0.129] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.2399 | TURN_RIGHT: 0.3367 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.4222 | Selected: TURN_RIGHT (prob: 0.3367)
Episode 41 | Step 4 | State: [0.022, 0.022, 0.000, 0.000, 0.203, 0.059, 0.195, 0.135] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.3038 | TURN_RIGHT: 0.3513 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0008 | BACKWARD: 0.3417 | Selected: TURN_RIGHT (prob: 0.3513)
Episode 41 | Step 5 | State: [0.022, 0.022, 0.000, 0.000, 0.195, 0.051, 0.198, 0.147] | Action Distribution: FORWARD: 0.0044 | TURN_LEFT: 0.3428 | TURN_RIGHT: 0.3553 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0012 | BACKWARD: 0.2959 | Selected: TURN_RIGHT (prob: 0.3553)
Episode 41 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.184, 0.039, 0.197, 0.162] | Action Distribution: FORWARD: 0.0076 | TURN_LEFT: 0.3858 | TURN_RIGHT: 0.3509 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0017 | BACKWARD: 0.2533 | Selected: TURN_LEFT (prob: 0.3858)
Episode 41 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.194, 0.051, 0.197, 0.147] | Action Distribution: FORWARD: 0.0057 | TURN_LEFT: 0.3281 | TURN_RIGHT: 0.3684 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0014 | BACKWARD: 0.2959 | Selected: TURN_RIGHT (prob: 0.3684)
Episode 41 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.183, 0.039, 0.197, 0.162] | Action Distribution: FORWARD: 0.0091 | TURN_LEFT: 0.3677 | TURN_RIGHT: 0.3614 | FORWARD_LEFT: 0.0008 | FORWARD_RIGHT: 0.0018 | BACKWARD: 0.2592 | Selected: TURN_LEFT (prob: 0.3677)
Episode 41 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.193, 0.050, 0.197, 0.146] | Action Distribution: FORWARD: 0.0061 | TURN_LEFT: 0.3135 | TURN_RIGHT: 0.3700 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0014 | BACKWARD: 0.3084 | Selected: TURN_LEFT (prob: 0.3135)
Episode 41 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.201, 0.059, 0.195, 0.134] | Action Distribution: FORWARD: 0.0037 | TURN_LEFT: 0.2686 | TURN_RIGHT: 0.3662 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0009 | BACKWARD: 0.3603 | Selected: TURN_LEFT (prob: 0.2686)
Episode 42 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.206, 0.077, 0.193, 0.129] | Action Distribution: FORWARD: 0.0014 | TURN_LEFT: 0.2014 | TURN_RIGHT: 0.3365 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.4601 | Selected: TURN_LEFT (prob: 0.2014)
Episode 42 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.208, 0.089, 0.193, 0.131] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.1522 | TURN_RIGHT: 0.2866 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.5603 | Selected: TURN_RIGHT (prob: 0.2866)
Episode 42 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.205, 0.076, 0.193, 0.128] | Action Distribution: FORWARD: 0.0011 | TURN_LEFT: 0.1874 | TURN_RIGHT: 0.3197 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.4914 | Selected: BACKWARD (prob: 0.4914)
Episode 42 | Step 4 | State: [0.029, 0.021, 0.000, 0.000, 0.133, 0.051, 0.193, 0.111] | Action Distribution: FORWARD: 0.0567 | TURN_LEFT: 0.4502 | TURN_RIGHT: 0.3297 | FORWARD_LEFT: 0.0049 | FORWARD_RIGHT: 0.0074 | BACKWARD: 0.1511 | Selected: TURN_LEFT (prob: 0.4502)
